trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
00000000000000000025,000000000000000000ae,000000000000000000ae,0000000000000000009o,20,000000000000000003en,1,1,4415
0000000000000000006q,000000000000000000rc,000000000000000000rc,00000000000000000047,33,0000000000000000008f,0,0,303
0000000000000000006m,0000000000000000009s,0000000000000000009s,0000000000000000004n,23,0000000000000000033c,1,1,4008
0000000000000000003q,000000000000000000ky,000000000000000000ky,0000000000000000008i,54,000000000000000001m2,0,0,2090
0000000000000000004y,000000000000000000me,000000000000000000me,0000000000000000000b,53,000000000000000002hm,1,1,3226
00000000000000000075,00000000000000000003,00000000000000000003,0000000000000000007y,62,0000000000000000005l,0,0,201
00000000000000000054,0000000000000000004x,0000000000000000004x,000000000000000000ad,24,000000000000000001fg,1,1,1852
0000000000000000003v,000000000000000000c4,000000000000000000c4,000000000000000000af,61,000000000000000001s0,0,0,2304
0000000000000000003j,0000000000000000003d,0000000000000000003d,0000000000000000006p,17,000000000000000003k9,1,1,4617
0000000000000000002f,000000000000000000p7,000000000000000000p7,0000000000000000005w,12,000000000000000001pi,0,0,2214
0000000000000000006s,000000000000000000mt,000000000000000000mt,000000000000000000cz,35,000000000000000000ev,1,1,535
00000000000000000073,000000000000000000rr,000000000000000000rr,0000000000000000000y,37,0000000000000000016w,0,0,1544
0000000000000000001h,0000000000000000002s,0000000000000000002s,00000000000000000074,51,000000000000000000sp,1,1,1033
00000000000000000065,0000000000000000005q,0000000000000000005q,000000000000000000ed,48,000000000000000000p5,0,0,905
0000000000000000001s,0000000000000000007d,0000000000000000007d,00000000000000000091,27,000000000000000002lc,1,1,3360
0000000000000000003a,0000000000000000009i,0000000000000000009i,000000000000000000ai,63,000000000000000000k7,0,0,727
00000000000000000015,0000000000000000004k,0000000000000000004k,0000000000000000006z,31,0000000000000000027l,1,1,2865
0000000000000000001l,000000000000000000dh,000000000000000000dh,000000000000000000d4,9,000000000000000002fd,0,0,3145
0000000000000000005a,000000000000000000ia,000000000000000000ia,0000000000000000004k,57,0000000000000000002f,1,1,87
0000000000000000000z,000000000000000000kn,000000000000000000kn,0000000000000000006c,18,00000000000000000219,0,0,2637
0000000000000000000x,000000000000000000h9,000000000000000000h9,0000000000000000004z,19,000000000000000002aq,1,1,2978
00000000000000000032,00000000000000000059,00000000000000000059,00000000000000000016,26,000000000000000000n1,0,0,829
00000000000000000038,000000000000000000j2,000000000000000000j2,0000000000000000002b,14,000000000000000002vp,1,1,3733
0000000000000000002u,000000000000000000ce,000000000000000000ce,0000000000000000003w,32,0000000000000000002l,0,0,93
0000000000000000003h,000000000000000000q2,000000000000000000q2,0000000000000000003o,16,000000000000000002ph,1,1,3509
00000000000000000067,000000000000000000kp,000000000000000000kp,000000000000000000b9,5,000000000000000000m0,0,0,792
0000000000000000003i,00000000000000000091,00000000000000000091,000000000000000000c8,29,000000000000000002xf,1,1,3795
0000000000000000006x,000000000000000000eu,000000000000000000eu,0000000000000000009h,60,000000000000000002w7,0,0,3751
00000000000000000024,0000000000000000001l,0000000000000000001l,000000000000000000cw,10,000000000000000000w3,1,1,1155
0000000000000000005q,000000000000000000ba,000000000000000000ba,000000000000000000em,64,000000000000000001hf,0,0,1923
0000000000000000000e,000000000000000000et,000000000000000000et,000000000000000000fj,38,000000000000000002lw,1,1,3380
0000000000000000005z,000000000000000000c2,000000000000000000c2,000000000000000000bc,58,000000000000000000fj,0,0,559
00000000000000000018,000000000000000000mh,000000000000000000mh,000000000000000000ee,59,000000000000000002a8,1,1,2960
0000000000000000003r,000000000000000000l9,000000000000000000l9,0000000000000000009r,3,000000000000000003hl,0,0,4521
0000000000000000003s,000000000000000000n6,000000000000000000n6,00000000000000000019,15,0000000000000000028k,1,1,2900
00000000000000000039,000000000000000000k0,000000000000000000k0,0000000000000000004h,56,000000000000000000r9,0,0,981
0000000000000000000f,000000000000000000t6,000000000000000000t6,00000000000000000046,49,000000000000000001wq,1,1,2474
0000000000000000001e,000000000000000000ct,000000000000000000ct,000000000000000000dw,34,000000000000000001pp,0,0,2221
0000000000000000000d,0000000000000000002h,0000000000000000002h,000000000000000000e2,30,000000000000000000qc,1,1,948
0000000000000000004o,000000000000000000kq,000000000000000000kq,00000000000000000013,2,000000000000000002e4,0,0,3100
00000000000000000055,00000000000000000072,00000000000000000072,00000000000000000005,8,00000000000000000252,1,1,2774
00000000000000000045,000000000000000000pp,000000000000000000pp,0000000000000000003m,50,000000000000000002qq,0,0,3554
0000000000000000002e,000000000000000000pw,000000000000000000pw,0000000000000000009t,41,0000000000000000026e,1,1,2822
00000000000000000062,000000000000000000h4,000000000000000000h4,0000000000000000002p,42,0000000000000000036f,0,0,4119
0000000000000000001i,000000000000000000l7,000000000000000000l7,000000000000000000e0,25,00000000000000000279,1,1,2853
00000000000000000050,0000000000000000003v,0000000000000000003v,00000000000000000085,52,000000000000000003ct,0,0,4349
00000000000000000006,000000000000000000n2,000000000000000000n2,000000000000000000ff,55,000000000000000000bc,1,1,408
0000000000000000004c,0000000000000000003c,0000000000000000003c,0000000000000000008g,21,0000000000000000034q,0,0,4058
0000000000000000000k,000000000000000000fz,000000000000000000fz,000000000000000000ch,40,000000000000000003ff,1,1,4443
0000000000000000004j,0000000000000000004v,0000000000000000004v,000000000000000000fz,46,000000000000000001ib,0,0,1955
0000000000000000005m,0000000000000000008u,0000000000000000008u,0000000000000000006j,13,000000000000000000gj,1,1,595
0000000000000000005r,000000000000000000j1,000000000000000000j1,0000000000000000001k,28,00000000000000000069,0,0,225
00000000000000000068,000000000000000000ar,000000000000000000ar,000000000000000000cf,11,000000000000000002is,1,1,3268
00000000000000000022,000000000000000000g6,000000000000000000g6,000000000000000000ej,7,0000000000000000022f,0,0,2679
0000000000000000000n,000000000000000000q7,000000000000000000q7,000000000000000000dd,43,000000000000000001sp,1,1,2329
0000000000000000003y,0000000000000000007z,0000000000000000007z,000000000000000000b2,39,0000000000000000017v,0,0,1579
0000000000000000003t,000000000000000000gh,000000000000000000gh,00000000000000000076,65,000000000000000002e2,1,1,3098
0000000000000000004e,000000000000000000fs,000000000000000000fs,0000000000000000004i,45,0000000000000000021s,0,0,2656
00000000000000000020,000000000000000000tp,000000000000000000tp,0000000000000000004w,6,000000000000000000ik,1,1,668
0000000000000000006o,000000000000000000sa,000000000000000000sa,000000000000000000f0,36,000000000000000002uc,0,0,3684
00000000000000000056,0000000000000000000k,0000000000000000000k,000000000000000000aq,44,0000000000000000016l,1,1,1533
00000000000000000008,0000000000000000001h,0000000000000000001h,000000000000000000a5,4,000000000000000000ao,0,0,384
0000000000000000005s,000000000000000000ou,000000000000000000ou,000000000000000000bd,22,0000000000000000021e,1,1,2642
0000000000000000005l,000000000000000000au,000000000000000000au,000000000000000000f4,47,000000000000000000a9,0,0,369
00000000000000000051,0000000000000000002p,0000000000000000002p,0000000000000000000i,20,000000000000000001ct,1,1,1757
00000000000000000035,000000000000000000fn,000000000000000000fn,000000000000000000d0,33,000000000000000002rt,0,0,3593
0000000000000000005v,000000000000000000ja,000000000000000000ja,0000000000000000001o,23,000000000000000001f4,1,1,1840
0000000000000000005y,000000000000000000pi,000000000000000000pi,000000000000000000fb,54,000000000000000000fk,0,0,560
0000000000000000001d,000000000000000000t7,000000000000000000t7,0000000000000000005k,53,000000000000000002bv,1,1,3019
0000000000000000002o,000000000000000000o0,000000000000000000o0,0000000000000000004b,62,000000000000000001dp,0,0,1789
0000000000000000006w,000000000000000000q5,000000000000000000q5,000000000000000000dl,24,000000000000000002fn,1,1,3155
0000000000000000004a,000000000000000000g3,000000000000000000g3,00000000000000000002,61,00000000000000000158,0,0,1484
0000000000000000004x,000000000000000000sq,000000000000000000sq,0000000000000000001g,17,000000000000000001ow,1,1,2192
0000000000000000005p,000000000000000000qs,000000000000000000qs,0000000000000000009j,12,000000000000000000pd,0,0,913
0000000000000000004v,000000000000000000lt,000000000000000000lt,0000000000000000008v,35,000000000000000002yg,1,1,3832
0000000000000000006v,000000000000000000iq,000000000000000000iq,00000000000000000066,37,000000000000000001e6,0,0,1806
0000000000000000004l,00000000000000000045,00000000000000000045,0000000000000000001x,51,000000000000000001rm,1,1,2290
00000000000000000072,0000000000000000001t,0000000000000000001t,0000000000000000006e,48,0000000000000000023g,0,0,2716
0000000000000000004u,00000000000000000089,00000000000000000089,0000000000000000002m,27,0000000000000000003o,1,1,132
00000000000000000049,000000000000000000lw,000000000000000000lw,000000000000000000bu,63,000000000000000000tl,0,0,1065
0000000000000000003z,000000000000000000ty,000000000000000000ty,000000000000000000bf,31,0000000000000000025l,1,1,2793
0000000000000000002y,000000000000000000ak,000000000000000000ak,000000000000000000a1,9,000000000000000003lv,0,0,4675
0000000000000000000h,00000000000000000049,00000000000000000049,0000000000000000008h,57,000000000000000001rp,1,1,2293
0000000000000000003k,000000000000000000rz,000000000000000000rz,0000000000000000009k,18,000000000000000003kj,0,0,4627
00000000000000000059,000000000000000000p4,000000000000000000p4,000000000000000000d6,19,0000000000000000025w,1,1,2804
0000000000000000006k,000000000000000000ro,000000000000000000ro,00000000000000000060,26,0000000000000000030b,0,0,3899
0000000000000000002a,000000000000000000hq,000000000000000000hq,000000000000000000fv,14,0000000000000000029b,1,1,2927
00000000000000000036,00000000000000000040,00000000000000000040,000000000000000000fi,32,000000000000000001zi,0,0,2574
0000000000000000000l,000000000000000000pe,000000000000000000pe,000000000000000000am,16,000000000000000001cx,1,1,1761
0000000000000000001y,000000000000000000j6,000000000000000000j6,00000000000000000042,5,000000000000000002yd,0,0,3829
0000000000000000001u,000000000000000000iy,000000000000000000iy,0000000000000000005t,29,000000000000000000ys,1,1,1252
00000000000000000064,0000000000000000005u,0000000000000000005u,000000000000000000at,60,000000000000000002y3,0,0,3819
0000000000000000006g,000000000000000000dv,000000000000000000dv,0000000000000000000o,10,000000000000000003kz,1,1,4643
0000000000000000005o,000000000000000000mu,000000000000000000mu,00000000000000000028,64,000000000000000002w4,0,0,3748
00000000000000000077,00000000000000000055,00000000000000000055,0000000000000000001q,38,000000000000000000r6,1,1,978
00000000000000000023,000000000000000000p8,000000000000000000p8,000000000000000000f3,58,000000000000000001km,0,0,2038
0000000000000000006y,000000000000000000rm,000000000000000000rm,0000000000000000009f,59,0000000000000000004e,1,1,158
00000000000000000071,000000000000000000b5,000000000000000000b5,0000000000000000003d,3,000000000000000002xi,0,0,3798
0000000000000000001t,000000000000000000lf,000000000000000000lf,0000000000000000003b,15,00000000000000000314,1,1,3928
00000000000000000070,0000000000000000004m,0000000000000000004m,0000000000000000001v,56,00000000000000000187,0,0,1591
00000000000000000048,000000000000000000tw,000000000000000000tw,0000000000000000002h,49,000000000000000002xq,1,1,3806
0000000000000000000s,0000000000000000000o,0000000000000000000o,00000000000000000088,34,000000000000000003e8,0,0,4400
0000000000000000005j,000000000000000000nm,000000000000000000nm,0000000000000000008q,30,000000000000000002cd,1,1,3037
0000000000000000003l,00000000000000000037,00000000000000000037,0000000000000000002k,2,000000000000000003ed,0,0,4405
00000000000000000029,0000000000000000000z,0000000000000000000z,000000000000000000ae,8,000000000000000002dl,1,1,3081
0000000000000000002g,000000000000000000qw,000000000000000000qw,000000000000000000fy,50,0000000000000000019x,0,0,1653
0000000000000000005d,000000000000000000d0,000000000000000000d0,000000000000000000fs,41,0000000000000000001w,1,1,68
00000000000000000009,0000000000000000003t,0000000000000000003t,000000000000000000f8,42,0000000000000000033g,0,0,4012
0000000000000000006i,000000000000000000j8,000000000000000000j8,0000000000000000003e,25,0000000000000000037s,1,1,4168
0000000000000000000u,000000000000000000m8,000000000000000000m8,00000000000000000041,52,000000000000000000oe,0,0,878
0000000000000000002s,0000000000000000007n,0000000000000000007n,00000000000000000043,55,000000000000000001d3,1,1,1767
00000000000000000001,000000000000000000mq,000000000000000000mq,000000000000000000dm,21,00000000000000000387,0,0,4183
0000000000000000000q,0000000000000000009z,0000000000000000009z,00000000000000000080,40,000000000000000000na,1,1,838
00000000000000000033,000000000000000000cj,000000000000000000cj,000000000000000000bt,46,0000000000000000010u,0,0,1326
00000000000000000037,00000000000000000004,00000000000000000004,0000000000000000004t,13,000000000000000001zn,1,1,2579
0000000000000000001b,0000000000000000006k,0000000000000000006k,000000000000000000cu,28,000000000000000001l4,0,0,2056
0000000000000000005x,000000000000000000q6,000000000000000000q6,000000000000000000er,11,000000000000000000xw,1,1,1220
0000000000000000004s,00000000000000000026,00000000000000000026,0000000000000000000w,7,000000000000000001hn,0,0,1931
0000000000000000006l,000000000000000000a5,000000000000000000a5,000000000000000000cb,43,000000000000000002z0,1,1,3852
00000000000000000030,000000000000000000oy,000000000000000000oy,000000000000000000bn,39,00000000000000000382,0,0,4178
0000000000000000005b,000000000000000000by,000000000000000000by,0000000000000000001n,65,000000000000000002nr,1,1,3447
00000000000000000021,000000000000000000co,000000000000000000co,000000000000000000el,45,000000000000000002ht,0,0,3233
0000000000000000000c,000000000000000000ih,000000000000000000ih,000000000000000000et,6,000000000000000000h2,1,1,614
