route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000002e,0000000000000000002j,000000000000000001vf,0000000000000000008h,000000000000000000v0,7,000000000000000001vf,0000000000000000015t,8
00000000000000000062,00000000000000000047,000000000000000002dz,000000000000000000qr,0000000000000000009k,48,000000000000000002dz,0000000000000000018c,17
000000000000000000hb,0000000000000000004n,000000000000000001wv,0000000000000000000g,0000000000000000007u,95,000000000000000001wv,00000000000000000032,18
0000000000000000001i,0000000000000000000b,000000000000000004r7,000000000000000000q8,000000000000000000qk,16,000000000000000004r7,0000000000000000011t,25
000000000000000000az,0000000000000000006p,000000000000000002lh,0000000000000000008o,000000000000000000es,81,000000000000000002lh,0000000000000000006r,13
00000000000000000050,0000000000000000005w,0000000000000000045b,000000000000000000sz,000000000000000000gl,20,0000000000000000045b,000000000000000000ul,31
000000000000000000hw,0000000000000000000y,000000000000000004ec,000000000000000000cn,00000000000000000029,69,000000000000000004ec,0000000000000000016b,15
000000000000000000go,0000000000000000004k,000000000000000004ol,000000000000000000ax,000000000000000000a7,65,000000000000000004ol,0000000000000000016a,4
000000000000000000cx,0000000000000000006c,00000000000000000138,000000000000000000tr,000000000000000000jv,74,00000000000000000138,000000000000000000mn,28
000000000000000000f1,0000000000000000004z,000000000000000002ic,000000000000000000b9,000000000000000000tb,64,000000000000000002ic,000000000000000000uh,9
000000000000000000cq,00000000000000000016,000000000000000001c7,0000000000000000008n,000000000000000000qu,27,000000000000000001c7,00000000000000000097,37
00000000000000000006,0000000000000000002b,000000000000000001rr,000000000000000000lm,00000000000000000086,80,000000000000000001rr,00000000000000000132,2
0000000000000000004c,0000000000000000003w,0000000000000000043m,000000000000000000hf,000000000000000000gu,87,0000000000000000043m,000000000000000000nz,14
0000000000000000000k,0000000000000000003o,000000000000000002jx,000000000000000000th,000000000000000000b6,8,000000000000000002jx,000000000000000000oi,48
000000000000000000eg,00000000000000000019,000000000000000003xm,000000000000000000l2,000000000000000000tq,29,000000000000000003xm,0000000000000000014b,33
000000000000000000b7,0000000000000000004h,000000000000000000fw,000000000000000000s0,000000000000000000nn,99,000000000000000000fw,000000000000000000xi,29
000000000000000000as,00000000000000000046,000000000000000002vj,000000000000000000hg,0000000000000000004u,0,000000000000000002vj,000000000000000000up,1
0000000000000000004j,00000000000000000013,000000000000000003k7,0000000000000000001g,00000000000000000077,25,000000000000000003k7,00000000000000000042,7
0000000000000000005m,00000000000000000005,000000000000000001m8,000000000000000000om,000000000000000000qd,46,000000000000000001m8,000000000000000000ei,49
0000000000000000005r,0000000000000000003m,000000000000000002rg,0000000000000000008z,000000000000000000w7,72,000000000000000002rg,000000000000000000ll,40
0000000000000000009d,0000000000000000002p,000000000000000000tt,000000000000000000s6,00000000000000000056,11,000000000000000000tt,000000000000000000fi,41
0000000000000000007u,0000000000000000006j,000000000000000002ip,000000000000000000oo,000000000000000000qv,39,000000000000000002ip,000000000000000000sw,24
0000000000000000007h,0000000000000000001k,000000000000000001xi,000000000000000000o6,0000000000000000001b,30,000000000000000001xi,0000000000000000010m,20
00000000000000000068,0000000000000000004i,000000000000000002lo,000000000000000000pu,000000000000000000o3,45,000000000000000002lo,0000000000000000004s,39
00000000000000000022,0000000000000000004w,000000000000000002qp,0000000000000000006j,000000000000000000v2,60,000000000000000002qp,0000000000000000003x,45
000000000000000000g7,0000000000000000000i,000000000000000000vv,0000000000000000008g,000000000000000000mo,15,000000000000000000vv,000000000000000000da,12
0000000000000000000n,0000000000000000001o,000000000000000003t1,000000000000000000r2,000000000000000000ep,28,000000000000000003t1,000000000000000000oa,27
000000000000000000gm,0000000000000000005k,000000000000000000ng,000000000000000000py,000000000000000000x2,97,000000000000000000ng,0000000000000000016j,10
000000000000000000bh,0000000000000000004b,000000000000000004k9,000000000000000000r7,0000000000000000004h,84,000000000000000004k9,0000000000000000007e,6
000000000000000000i0,00000000000000000002,000000000000000004eo,000000000000000000wa,0000000000000000001d,18,000000000000000004eo,0000000000000000010e,42
0000000000000000003y,0000000000000000001g,0000000000000000039q,000000000000000000fc,000000000000000000ci,98,0000000000000000039q,000000000000000000nb,38
0000000000000000003t,00000000000000000066,000000000000000001o0,0000000000000000004o,000000000000000000pr,90,000000000000000001o0,00000000000000000183,44
000000000000000000ev,0000000000000000001x,000000000000000002uv,000000000000000000md,0000000000000000002t,10,000000000000000002uv,000000000000000000df,5
000000000000000000c6,0000000000000000006e,000000000000000000vb,0000000000000000006t,0000000000000000001v,33,000000000000000000vb,00000000000000000043,35
00000000000000000081,0000000000000000002m,000000000000000004z7,000000000000000000l1,000000000000000000lc,41,000000000000000004z7,0000000000000000011i,43
000000000000000000cj,00000000000000000060,0000000000000000009j,000000000000000000qn,000000000000000000ki,82,0000000000000000009j,0000000000000000008f,3
000000000000000000hf,00000000000000000042,00000000000000000067,000000000000000000j3,000000000000000000v4,44,00000000000000000067,0000000000000000005l,21
0000000000000000004e,0000000000000000005t,000000000000000002fi,000000000000000000e1,000000000000000000qj,38,000000000000000002fi,000000000000000000ev,46
00000000000000000020,0000000000000000000o,000000000000000004f0,0000000000000000009b,0000000000000000000t,4,000000000000000004f0,0000000000000000016w,19
0000000000000000006o,00000000000000000028,0000000000000000010b,0000000000000000004p,000000000000000000of,96,0000000000000000010b,000000000000000000sp,32
00000000000000000056,0000000000000000001q,00000000000000000509,00000000000000000044,0000000000000000000v,55,00000000000000000509,000000000000000000p5,22
000000000000000000h8,0000000000000000003d,000000000000000001zt,00000000000000000041,0000000000000000007c,17,000000000000000001zt,000000000000000000k7,23
000000000000000000ap,0000000000000000003b,000000000000000001uy,0000000000000000004b,000000000000000000ap,59,000000000000000001uy,0000000000000000002f,16
000000000000000000ba,0000000000000000001v,000000000000000001m4,000000000000000000hv,000000000000000000ht,1,000000000000000001m4,000000000000000000n1,11
000000000000000000cy,0000000000000000002h,000000000000000002kw,000000000000000000rg,00000000000000000093,51,000000000000000002kw,0000000000000000002l,34
00000000000000000008,0000000000000000002k,000000000000000001sj,000000000000000000a6,0000000000000000008s,68,000000000000000001sj,000000000000000000m0,36
0000000000000000005s,0000000000000000003e,000000000000000000jn,0000000000000000009p,000000000000000000qf,93,000000000000000000jn,000000000000000000w3,50
000000000000000000a3,00000000000000000041,000000000000000001at,000000000000000000g1,0000000000000000003s,23,000000000000000001at,000000000000000000fj,47
0000000000000000009x,00000000000000000043,0000000000000000012f,000000000000000000lx,00000000000000000023,79,0000000000000000012f,000000000000000000r9,26
0000000000000000005l,0000000000000000004t,0000000000000000016t,000000000000000000iw,000000000000000000ot,61,0000000000000000016t,000000000000000000qc,30
00000000000000000051,0000000000000000000w,000000000000000000ns,0000000000000000002k,000000000000000000e7,66,000000000000000000ns,000000000000000000bc,8
0000000000000000007f,0000000000000000001n,000000000000000000d1,0000000000000000000s,0000000000000000003k,88,000000000000000000d1,000000000000000000gj,17
0000000000000000007o,0000000000000000002n,00000000000000000148,000000000000000000af,0000000000000000003f,91,00000000000000000148,00000000000000000069,18
00000000000000000035,0000000000000000001j,0000000000000000045c,000000000000000000f6,000000000000000000gq,31,0000000000000000045c,0000000000000000017v,25
000000000000000000ag,0000000000000000001m,000000000000000000la,000000000000000000ub,00000000000000000018,58,000000000000000000la,000000000000000000ik,13
000000000000000000hn,0000000000000000005g,000000000000000003zi,000000000000000000hs,0000000000000000009v,94,000000000000000003zi,0000000000000000016l,31
000000000000000000a6,0000000000000000001f,000000000000000003jc,000000000000000000h3,000000000000000000pv,54,000000000000000003jc,000000000000000000ao,15
000000000000000000c3,0000000000000000004q,0000000000000000007f,000000000000000000dd,000000000000000000nu,57,0000000000000000007f,000000000000000000a9,4
0000000000000000005v,0000000000000000006u,000000000000000004fm,000000000000000000x3,000000000000000000gb,50,000000000000000004fm,000000000000000000fk,28
000000000000000000c9,0000000000000000003n,000000000000000001q6,00000000000000000064,00000000000000000092,62,000000000000000001q6,00000000000000000158,9
000000000000000000a7,0000000000000000001r,000000000000000001i7,000000000000000000di,000000000000000000sj,37,000000000000000001i7,000000000000000000pd,37
000000000000000000ct,0000000000000000005u,000000000000000003vs,000000000000000000g7,000000000000000000fb,6,000000000000000003vs,0000000000000000003o,2
0000000000000000007e,00000000000000000012,00000000000000000372,000000000000000000tn,000000000000000000gd,21,00000000000000000372,000000000000000000tl,14
0000000000000000005y,0000000000000000005i,0000000000000000038y,0000000000000000001p,000000000000000000ca,67,0000000000000000038y,000000000000000000ys,48
000000000000000000ef,0000000000000000002v,000000000000000003oa,000000000000000000ie,000000000000000000vx,24,000000000000000003oa,000000000000000000r6,33
000000000000000000ah,00000000000000000007,000000000000000000l6,000000000000000000uj,000000000000000000vr,83,000000000000000000l6,0000000000000000004e,29
000000000000000000g8,00000000000000000052,000000000000000003sy,0000000000000000008b,000000000000000000bk,42,000000000000000003sy,00000000000000000187,1
0000000000000000001d,0000000000000000000m,000000000000000000ij,0000000000000000002j,0000000000000000009t,26,000000000000000000ij,0000000000000000001w,7
0000000000000000007d,00000000000000000069,0000000000000000005n,000000000000000000np,000000000000000000ml,89,0000000000000000005n,000000000000000000oe,49
000000000000000000f7,0000000000000000001w,000000000000000001iq,00000000000000000084,0000000000000000003z,2,000000000000000001iq,000000000000000000na,40
0000000000000000002o,0000000000000000005f,000000000000000004qx,000000000000000000mz,000000000000000000ek,77,000000000000000004qx,0000000000000000010u,41
000000000000000000da,0000000000000000000p,00000000000000000253,000000000000000000t0,000000000000000000ov,9,00000000000000000253,000000000000000000xw,24
0000000000000000008w,0000000000000000004p,000000000000000002sd,000000000000000000v0,000000000000000000nf,36,000000000000000002sd,000000000000000000h2,20
0000000000000000006w,0000000000000000006b,000000000000000002bw,0000000000000000009k,0000000000000000005v,70,000000000000000002bw,0000000000000000001s,39
000000000000000000ay,0000000000000000002c,0000000000000000042e,0000000000000000007u,000000000000000000f0,78,0000000000000000042e,0000000000000000013b,45
0000000000000000004a,0000000000000000004m,000000000000000000jt,000000000000000000qk,000000000000000000ej,35,000000000000000000jt,000000000000000000yo,12
0000000000000000004x,00000000000000000061,000000000000000001kn,000000000000000000es,000000000000000000n8,92,000000000000000001kn,000000000000000000yq,27
000000000000000000fq,0000000000000000006r,00000000000000000061,000000000000000000gl,0000000000000000005y,3,00000000000000000061,000000000000000000rh,10
000000000000000000ge,00000000000000000017,0000000000000000025o,00000000000000000029,000000000000000000a2,47,0000000000000000025o,0000000000000000008d,6
0000000000000000005p,00000000000000000031,000000000000000003qs,000000000000000000a7,000000000000000000vu,76,000000000000000003qs,0000000000000000000m,42
0000000000000000007x,0000000000000000000r,000000000000000004oo,000000000000000000jv,000000000000000000kz,86,000000000000000004oo,00000000000000000102,38
0000000000000000009n,0000000000000000002i,000000000000000001fc,000000000000000000tb,000000000000000000jf,52,000000000000000001fc,000000000000000000o2,44
000000000000000000dg,0000000000000000006d,000000000000000003s7,000000000000000000qu,000000000000000000cu,63,000000000000000003s7,000000000000000000tf,5
