trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000002j,000000000000000000uj,000000000000000000uj,000000000000000000cq,15,000000000000000000kh,0,0,737
0000000000000000009o,0000000000000000008b,0000000000000000008b,000000000000000000mh,81,000000000000000002nz,1,1,3455
00000000000000000047,0000000000000000002j,0000000000000000002j,000000000000000000nq,56,000000000000000002ux,2,2,3705
0000000000000000004n,000000000000000000np,000000000000000000np,00000000000000000006,83,000000000000000005ca,0,0,6922
0000000000000000008i,00000000000000000084,00000000000000000084,0000000000000000004c,70,000000000000000000ck,1,1,452
0000000000000000000b,000000000000000000mz,000000000000000000mz,0000000000000000000k,80,0000000000000000054u,2,2,6654
0000000000000000007y,000000000000000000t0,000000000000000000t0,000000000000000000eg,49,000000000000000001s9,0,0,2313
000000000000000000ad,00000000000000000176,00000000000000000176,000000000000000000b7,34,000000000000000004x4,1,1,6376
000000000000000000af,000000000000000000v0,000000000000000000v0,000000000000000000as,30,000000000000000004kl,2,2,5925
0000000000000000006p,0000000000000000009k,0000000000000000009k,000000000000000000ii,2,000000000000000000du,0,0,498
0000000000000000005w,0000000000000000007u,0000000000000000007u,0000000000000000004j,8,000000000000000001sn,1,1,2327
0000000000000000000y,000000000000000000qk,000000000000000000qk,0000000000000000005m,50,000000000000000003kg,2,2,4624
00000000000000000074,000000000000000000es,000000000000000000es,0000000000000000005r,41,0000000000000000020z,0,0,2627
00000000000000000091,0000000000000000011z,0000000000000000011z,0000000000000000009d,79,000000000000000003rs,1,1,4888
000000000000000000ai,000000000000000000gl,000000000000000000gl,000000000000000000j6,42,000000000000000002ho,2,2,3228
0000000000000000006z,00000000000000000029,00000000000000000029,000000000000000000lv,86,0000000000000000008v,0,0,319
0000000000000000004k,000000000000000000a7,000000000000000000a7,0000000000000000007u,91,00000000000000000020,1,1,72
0000000000000000006c,00000000000000000121,00000000000000000121,0000000000000000007h,25,000000000000000003a0,2,2,4248
0000000000000000004z,000000000000000000jv,000000000000000000jv,00000000000000000068,68,000000000000000000cp,0,0,457
00000000000000000016,000000000000000000tb,000000000000000000tb,000000000000000000ln,66,000000000000000005d1,1,1,6949
0000000000000000002b,000000000000000000qu,000000000000000000qu,00000000000000000022,52,000000000000000001yu,2,2,2550
0000000000000000003w,00000000000000000086,00000000000000000086,000000000000000000g7,55,0000000000000000009l,0,0,345
0000000000000000003o,000000000000000000gu,000000000000000000gu,0000000000000000000n,76,0000000000000000009h,1,1,341
0000000000000000009h,000000000000000000b6,000000000000000000b6,000000000000000000gm,21,0000000000000000002x,2,2,105
0000000000000000009r,000000000000000000tq,000000000000000000tq,000000000000000000bh,40,000000000000000004s3,0,0,6195
00000000000000000019,0000000000000000014e,0000000000000000014e,000000000000000000i0,72,0000000000000000041x,1,1,5253
0000000000000000004h,000000000000000000nn,000000000000000000nn,000000000000000000jk,94,0000000000000000028o,2,2,2904
00000000000000000046,0000000000000000004u,0000000000000000004u,0000000000000000003y,46,000000000000000000xt,0,0,1217
00000000000000000013,00000000000000000077,00000000000000000077,000000000000000000ih,13,000000000000000001cq,1,1,1754
00000000000000000005,000000000000000000qd,000000000000000000qd,0000000000000000003t,85,000000000000000002mw,2,2,3416
0000000000000000003m,000000000000000000w7,000000000000000000w7,000000000000000000ev,84,00000000000000000130,0,0,1404
0000000000000000009t,00000000000000000056,00000000000000000056,000000000000000000m1,77,00000000000000000258,1,1,2780
0000000000000000002p,000000000000000000qv,000000000000000000qv,000000000000000000c6,28,0000000000000000030k,2,2,3908
00000000000000000085,00000000000000000180,00000000000000000180,00000000000000000081,89,000000000000000000bf,0,0,411
0000000000000000008g,0000000000000000001b,0000000000000000001b,000000000000000000cj,11,0000000000000000039n,1,1,4235
0000000000000000006j,000000000000000000o3,000000000000000000o3,000000000000000000hf,71,000000000000000001bw,2,2,1724
0000000000000000001k,000000000000000000v2,000000000000000000v2,0000000000000000004e,87,0000000000000000019q,0,0,1646
00000000000000000076,000000000000000000mo,000000000000000000mo,00000000000000000020,74,000000000000000005fv,1,1,7051
0000000000000000004i,000000000000000000ep,000000000000000000ep,000000000000000000nz,7,000000000000000004ey,2,2,5722
0000000000000000004w,000000000000000000x2,000000000000000000x2,0000000000000000006o,43,000000000000000003cw,0,0,4352
000000000000000000aq,0000000000000000004h,0000000000000000004h,00000000000000000056,93,00000000000000000535,1,1,6593
000000000000000000a5,0000000000000000001d,0000000000000000001d,000000000000000000m8,39,00000000000000000386,2,2,4182
0000000000000000000i,000000000000000000ci,000000000000000000ci,000000000000000000h8,65,0000000000000000052i,0,0,6570
0000000000000000001o,000000000000000000pr,000000000000000000pr,000000000000000000ap,45,0000000000000000037z,1,1,4175
0000000000000000005k,0000000000000000002t,0000000000000000002t,000000000000000000ba,6,000000000000000004r1,2,2,6157
0000000000000000004b,00000000000000000114,00000000000000000114,000000000000000000cy,36,000000000000000002bn,0,0,3011
00000000000000000002,0000000000000000001v,0000000000000000001v,00000000000000000008,44,00000000000000000322,1,1,3962
0000000000000000001g,000000000000000000lc,000000000000000000lc,0000000000000000005s,88,000000000000000002rx,2,2,3597
0000000000000000009j,0000000000000000016r,0000000000000000016r,000000000000000000a3,4,000000000000000001lo,0,0,2076
0000000000000000008v,000000000000000000ki,000000000000000000ki,0000000000000000009x,22,000000000000000001uo,1,1,2400
00000000000000000066,000000000000000000v4,000000000000000000v4,0000000000000000005l,47,0000000000000000015q,2,2,1502
0000000000000000001x,000000000000000000qj,000000000000000000qj,00000000000000000051,20,000000000000000003pk,0,0,4808
0000000000000000006e,0000000000000000000t,0000000000000000000t,000000000000000000im,33,000000000000000002ok,1,1,3476
0000000000000000002m,000000000000000000of,000000000000000000of,0000000000000000007f,23,000000000000000003tc,2,2,4944
000000000000000000a1,0000000000000000000v,0000000000000000000v,0000000000000000007o,54,0000000000000000015h,0,0,1493
0000000000000000008h,0000000000000000007c,0000000000000000007c,00000000000000000035,69,000000000000000002p8,1,1,3500
0000000000000000009k,000000000000000000z5,000000000000000000z5,000000000000000000jt,73,000000000000000004wo,2,2,6360
00000000000000000060,000000000000000000ap,000000000000000000ap,000000000000000000ag,95,000000000000000003ud,0,0,4981
000000000000000000am,000000000000000000ht,000000000000000000ht,000000000000000000jb,53,000000000000000002u4,1,1,3676
00000000000000000042,0000000000000000015v,0000000000000000015v,000000000000000000hn,62,00000000000000000575,2,2,6737
0000000000000000005t,00000000000000000093,00000000000000000093,000000000000000000a6,24,000000000000000003xk,0,0,5096
000000000000000000at,0000000000000000008s,0000000000000000008s,000000000000000000c3,61,000000000000000000cm,1,1,454
0000000000000000000o,00000000000000000125,00000000000000000125,0000000000000000005v,17,00000000000000000584,2,2,6772
00000000000000000028,000000000000000000qf,000000000000000000qf,000000000000000000c9,12,000000000000000005a7,0,0,6847
0000000000000000001q,0000000000000000003s,0000000000000000003s,000000000000000000a7,78,000000000000000002ul,1,1,3693
0000000000000000009f,00000000000000000155,00000000000000000155,000000000000000000ct,35,000000000000000004w9,2,2,6345
0000000000000000003d,00000000000000000023,00000000000000000023,000000000000000000o0,37,0000000000000000035s,0,0,4096
0000000000000000003b,000000000000000000ot,000000000000000000ot,0000000000000000007e,51,0000000000000000015k,1,1,1496
0000000000000000001v,000000000000000000y4,000000000000000000y4,000000000000000000ny,48,0000000000000000031c,2,2,3936
0000000000000000002h,000000000000000000e7,000000000000000000e7,0000000000000000005y,27,000000000000000001lb,0,0,2063
00000000000000000088,0000000000000000003k,0000000000000000003k,000000000000000000ef,82,0000000000000000019d,1,1,1633
0000000000000000008q,0000000000000000003f,0000000000000000003f,000000000000000000ah,63,000000000000000004uk,2,2,6284
0000000000000000002k,000000000000000000gq,000000000000000000gq,000000000000000000k1,31,000000000000000000dt,0,0,497
000000000000000000ae,00000000000000000018,00000000000000000018,000000000000000000g8,9,000000000000000001ij,1,1,1963
0000000000000000003e,0000000000000000009v,0000000000000000009v,0000000000000000001d,57,000000000000000004fg,2,2,5740
00000000000000000041,000000000000000000pv,000000000000000000pv,0000000000000000007d,90,000000000000000005dk,0,0,6968
00000000000000000043,000000000000000000nu,000000000000000000nu,000000000000000000n8,18,000000000000000000mx,1,1,825
00000000000000000080,000000000000000000gb,000000000000000000gb,000000000000000000f7,19,00000000000000000567,2,2,6703
0000000000000000004t,000000000000000000zd,000000000000000000zd,0000000000000000002o,26,0000000000000000040k,0,0,5204
0000000000000000000w,00000000000000000092,00000000000000000092,000000000000000000da,75,0000000000000000059m,1,1,6826
0000000000000000001n,000000000000000000z6,000000000000000000z6,0000000000000000008w,14,000000000000000001w6,2,2,2454
0000000000000000002n,000000000000000000sj,000000000000000000sj,0000000000000000006w,92,000000000000000003m8,0,0,4688
0000000000000000001j,000000000000000000fb,000000000000000000fb,000000000000000000ay,32,000000000000000004xv,1,1,6403
0000000000000000001m,000000000000000000gd,000000000000000000gd,0000000000000000004a,16,000000000000000002ie,2,2,3254
0000000000000000008u,000000000000000000ca,000000000000000000ca,0000000000000000004x,5,000000000000000001fh,0,0,1853
0000000000000000005g,000000000000000000zo,000000000000000000zo,000000000000000000fq,29,000000000000000004gp,1,1,5785
0000000000000000001f,000000000000000000vx,000000000000000000vx,000000000000000000ge,96,000000000000000000tx,2,2,1077
0000000000000000008t,000000000000000000vr,000000000000000000vr,0000000000000000005p,60,000000000000000002p9,0,0,3501
0000000000000000004q,000000000000000000bk,000000000000000000bk,0000000000000000007x,10,000000000000000004yb,1,1,6419
000000000000000000ao,0000000000000000013l,0000000000000000013l,0000000000000000009n,64,000000000000000004c5,2,2,5621
0000000000000000007j,0000000000000000009t,0000000000000000009t,000000000000000000dg,38,00000000000000000134,0,0,1408
0000000000000000006u,000000000000000000ml,000000000000000000ml,000000000000000000d8,58,000000000000000002bs,1,1,3016
0000000000000000009i,0000000000000000003z,0000000000000000003z,0000000000000000007g,97,0000000000000000011l,2,2,1353
0000000000000000003n,000000000000000000ek,000000000000000000ek,000000000000000000fh,67,0000000000000000050n,0,0,6503
000000000000000000aj,000000000000000000ov,000000000000000000ov,0000000000000000009w,59,000000000000000002mr,1,1,3411
0000000000000000001r,000000000000000000nf,000000000000000000nf,0000000000000000004v,3,000000000000000000ut,2,2,1109
0000000000000000005u,0000000000000000005v,0000000000000000005v,000000000000000000ea,15,0000000000000000045p,0,0,5389
00000000000000000012,0000000000000000013o,0000000000000000013o,0000000000000000006v,81,000000000000000004mf,1,1,5991
0000000000000000005i,000000000000000000f0,000000000000000000f0,000000000000000000a8,56,000000000000000002hk,2,2,3224
0000000000000000002v,0000000000000000013r,0000000000000000013r,000000000000000000dj,83,0000000000000000002b,0,0,83
00000000000000000007,000000000000000000ej,000000000000000000ej,000000000000000000fe,70,000000000000000003s1,1,1,4897
00000000000000000052,000000000000000000n8,000000000000000000n8,0000000000000000007q,80,000000000000000003i0,2,2,4536
0000000000000000008e,0000000000000000005y,0000000000000000005y,0000000000000000004l,49,0000000000000000011y,0,0,1366
0000000000000000009a,000000000000000000a2,000000000000000000a2,00000000000000000072,34,000000000000000000ey,1,1,538
0000000000000000000m,0000000000000000011c,0000000000000000011c,000000000000000000fa,30,000000000000000001bt,2,2,1721
00000000000000000069,000000000000000000vu,000000000000000000vu,0000000000000000004u,2,0000000000000000014t,0,0,1469
00000000000000000095,000000000000000000yy,000000000000000000yy,000000000000000000dk,8,0000000000000000053r,1,1,6615
0000000000000000001w,000000000000000000kz,000000000000000000kz,000000000000000000g4,50,0000000000000000000c,2,2,12
0000000000000000005f,000000000000000000jf,000000000000000000jf,000000000000000000gc,41,000000000000000000jo,0,0,708
0000000000000000000p,000000000000000000xp,000000000000000000xp,00000000000000000049,79,000000000000000001cg,1,1,1744
00000000000000000094,00000000000000000166,00000000000000000166,000000000000000000e6,42,0000000000000000026i,2,2,2826
0000000000000000004p,000000000000000000cu,000000000000000000cu,0000000000000000003z,86,0000000000000000053y,0,0,6622
0000000000000000009y,0000000000000000011k,0000000000000000011k,000000000000000000j7,91,000000000000000000bt,1,1,425
0000000000000000006b,000000000000000000ww,000000000000000000ww,000000000000000000ml,25,000000000000000003wl,2,2,5061
0000000000000000002c,000000000000000000w8,000000000000000000w8,000000000000000000j8,68,000000000000000003vh,0,0,5021
0000000000000000004m,000000000000000000yg,000000000000000000yg,000000000000000000nb,66,000000000000000004no,1,1,6036
0000000000000000007s,000000000000000000fd,000000000000000000fd,000000000000000000hd,52,000000000000000004jb,2,2,5879
00000000000000000061,000000000000000000fp,000000000000000000fp,0000000000000000002y,55,0000000000000000053z,0,0,6623
000000000000000000ar,000000000000000000bb,000000000000000000bb,000000000000000000ki,76,000000000000000000dg,1,1,484
0000000000000000007t,000000000000000000lq,000000000000000000lq,0000000000000000000h,21,000000000000000002ss,2,2,3628
0000000000000000006r,0000000000000000006m,0000000000000000006m,000000000000000000ca,40,0000000000000000030h,0,0,3905
0000000000000000007c,0000000000000000002i,0000000000000000002i,000000000000000000ax,72,0000000000000000006i,1,1,234
00000000000000000017,000000000000000000wt,000000000000000000wt,0000000000000000003k,94,000000000000000002xj,2,2,3799
