stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00000000000000000izb,000000000000000003pt,000000000000000004vs,0000000000000000003c,12472,19056,,00000000000000000007,16,,,16
0000000000000000034e,0000000000000000033b,00000000000000000aiw,000000000000000003pv,8494,11414,,0000000000000000000k,17,,,17
0000000000000000023b,0000000000000000010l,000000000000000000lp,000000000000000008u2,4089,6687,,0000000000000000000c,24,,,24
000000000000000005kx,000000000000000000zb,000000000000000005li,0000000000000000072b,18563,18206,,0000000000000000000a,12,,,12
00000000000000000cnb,000000000000000003t8,00000000000000000840,000000000000000007uz,15382,5720,,00000000000000000006,30,,,30
000000000000000004a4,000000000000000000yx,000000000000000004v0,0000000000000000036s,12693,12434,,00000000000000000005,14,,,14
000000000000000002kd,0000000000000000036a,000000000000000002b2,00000000000000000204,11131,8938,,00000000000000000003,3,,,3
000000000000000003ki,000000000000000001z2,000000000000000000ur,000000000000000006ow,13879,3042,,0000000000000000000j,27,,,27
00000000000000000f0j,000000000000000000mp,000000000000000001ia,0000000000000000017s,11929,15154,,0000000000000000000g,58,,,58
000000000000000006w9,000000000000000001j9,000000000000000008bm,000000000000000002ei,9415,11494,,0000000000000000000b,8,,,8
00000000000000000bkf,000000000000000002do,000000000000000007ti,000000000000000002u6,2753,14423,,00000000000000000008,36,,,36
0000000000000000052z,000000000000000001eu,000000000000000009mb,0000000000000000022y,6520,12432,,0000000000000000000h,56,,,56
00000000000000000fjy,000000000000000004gi,000000000000000005pn,000000000000000000pw,18322,8454,,0000000000000000000i,57,,,57
0000000000000000055p,000000000000000000ig,000000000000000000g5,0000000000000000077l,16178,4049,,0000000000000000000d,1,,,1
00000000000000000doa,0000000000000000004n,00000000000000000axe,000000000000000004gt,5319,18523,,0000000000000000000f,13,,,13
00000000000000000i04,000000000000000000pl,00000000000000000643,000000000000000000ow,1068,15342,,00000000000000000004,54,,,54
00000000000000000b14,000000000000000003bk,000000000000000009q4,0000000000000000000b,2026,12653,,00000000000000000009,47,,,47
000000000000000004hw,000000000000000002wh,000000000000000000wr,0000000000000000021y,4655,11091,,00000000000000000002,32,,,32
000000000000000007z2,000000000000000001ch,000000000000000009oo,000000000000000003v2,16837,13839,,0000000000000000000e,28,,,28
000000000000000000kx,00000000000000000285,0000000000000000086c,000000000000000008t4,12340,11889,,00000000000000000001,0,,,0
00000000000000000hjn,0000000000000000002o,000000000000000008hp,00000000000000000904,15631,9375,,00000000000000000007,6,,,6
00000000000000000229,000000000000000004dc,0000000000000000040g,000000000000000003a5,8770,2713,,0000000000000000000k,48,,,48
00000000000000000ihr,0000000000000000031l,000000000000000008mz,000000000000000006hz,12637,6480,,0000000000000000000c,39,,,39
0000000000000000093b,00000000000000000202,00000000000000000711,00000000000000000738,8617,18282,,0000000000000000000a,40,,,40
00000000000000000co6,0000000000000000029p,000000000000000003bs,000000000000000001jf,16542,16138,,00000000000000000006,23,,,23
0000000000000000072d,000000000000000002mg,000000000000000008xz,0000000000000000057h,634,5279,,00000000000000000005,50,,,50
00000000000000000cag,000000000000000000cs,000000000000000003t6,000000000000000005ae,5366,1028,,00000000000000000003,53,,,53
00000000000000000d12,0000000000000000003w,000000000000000002jk,0000000000000000033f,2547,1986,,0000000000000000000j,19,,,19
0000000000000000068f,0000000000000000029x,000000000000000001bp,000000000000000005y1,6716,4615,,0000000000000000000g,38,,,38
00000000000000000isr,000000000000000002zk,000000000000000007qj,000000000000000003eb,15584,16797,,0000000000000000000b,44,,,44
00000000000000000a8k,000000000000000000xv,000000000000000002sc,00000000000000000932,16486,12300,,00000000000000000008,11,,,11
000000000000000008aw,000000000000000001g0,00000000000000000184,00000000000000000957,14691,15591,,0000000000000000000h,26,,,26
000000000000000002yq,000000000000000000ab,000000000000000003gh,000000000000000003n8,17607,8730,,0000000000000000000i,9,,,9
00000000000000000b5f,000000000000000001g3,00000000000000000ah6,000000000000000008ly,7874,12597,,0000000000000000000d,5,,,5
000000000000000002y9,000000000000000000f8,000000000000000005sy,0000000000000000004b,5454,8577,,0000000000000000000f,41,,,41
000000000000000000g4,000000000000000001s7,00000000000000000409,000000000000000004zc,10189,16502,,00000000000000000004,37,,,37
000000000000000003bn,0000000000000000023u,00000000000000000ald,000000000000000001rr,10095,594,,00000000000000000009,43,,,43
0000000000000000020m,000000000000000000qm,000000000000000000ss,0000000000000000009o,7767,5326,,00000000000000000002,4,,,4
00000000000000000iqv,000000000000000001wj,000000000000000006ov,000000000000000007nt,10493,2507,,0000000000000000000e,34,,,34
000000000000000005ze,0000000000000000047j,0000000000000000078s,0000000000000000024a,890,6676,,00000000000000000001,42,,,42
000000000000000007hs,00000000000000000191,000000000000000005dl,00000000000000000974,5734,15544,,00000000000000000007,2,,,2
00000000000000000dz5,000000000000000004aw,000000000000000004kf,000000000000000000vr,13140,16446,,0000000000000000000k,20,,,20
00000000000000000bm3,000000000000000001pz,000000000000000007on,00000000000000000385,9432,14651,,0000000000000000000c,45,,,45
00000000000000000foi,0000000000000000016q,000000000000000007py,00000000000000000930,16628,19176,,0000000000000000000a,18,,,18
00000000000000000dpt,000000000000000000iv,000000000000000002on,0000000000000000076r,14216,17567,,00000000000000000006,31,,,31
000000000000000001gx,0000000000000000000x,0000000000000000053q,000000000000000005mn,16098,7834,,00000000000000000005,21,,,21
000000000000000007t1,000000000000000001i3,000000000000000000f0,000000000000000008x8,14852,5414,,00000000000000000003,52,,,52
00000000000000000c16,000000000000000003p8,00000000000000000ar1,00000000000000000896,16762,10149,,0000000000000000000j,51,,,51
00000000000000000f50,0000000000000000024w,000000000000000004wd,000000000000000000m9,16548,10055,,0000000000000000000g,22,,,22
000000000000000008q9,000000000000000002gw,0000000000000000090i,000000000000000006g5,13372,7727,,0000000000000000000b,59,,,59
00000000000000000bb5,00000000000000000135,00000000000000000aw4,000000000000000003lm,5415,10453,,00000000000000000008,15,,,15
00000000000000000jaz,000000000000000002df,000000000000000005h0,00000000000000000427,751,850,,0000000000000000000h,10,,,10
00000000000000000bz9,00000000000000000103,00000000000000000at9,000000000000000005nk,4556,5694,,0000000000000000000i,33,,,33
00000000000000000iuq,000000000000000000jh,00000000000000000412,000000000000000005v9,1543,13100,,0000000000000000000d,35,,,35
000000000000000009wz,0000000000000000010z,000000000000000009aa,000000000000000000ha,19092,9392,,0000000000000000000f,49,,,49
000000000000000007ll,000000000000000004cv,000000000000000009d9,0000000000000000068i,10486,16588,,00000000000000000004,46,,,46
00000000000000000dra,0000000000000000029q,0000000000000000038i,0000000000000000001d,5421,14176,,00000000000000000009,25,,,25
00000000000000000bd7,000000000000000002o3,000000000000000007r4,0000000000000000095e,2203,16058,,00000000000000000002,29,,,29
00000000000000000gur,0000000000000000031h,000000000000000000sh,000000000000000004ov,4400,14812,,0000000000000000000e,7,,,7
000000000000000004hr,000000000000000001ti,00000000000000000340,000000000000000007lq,3963,16722,,00000000000000000001,55,,,55
0000000000000000071g,000000000000000001wa,000000000000000005v3,000000000000000005k7,2554,16508,,00000000000000000007,16,,,16
0000000000000000064m,000000000000000003ss,0000000000000000048z,000000000000000006zs,8410,13332,,0000000000000000000k,17,,,17
00000000000000000gwj,0000000000000000008p,000000000000000001r5,000000000000000006b0,3490,5375,,0000000000000000000c,24,,,24
00000000000000000113,000000000000000000q1,0000000000000000098r,0000000000000000050m,16832,711,,0000000000000000000a,12,,,12
00000000000000000hsl,0000000000000000041s,000000000000000009co,000000000000000007nx,6603,4516,,00000000000000000006,30,,,30
00000000000000000301,00000000000000000495,0000000000000000018e,000000000000000002v6,14425,1503,,00000000000000000005,14,,,14
00000000000000000az4,000000000000000003w3,000000000000000004on,0000000000000000004r,17908,19052,,00000000000000000003,3,,,3
00000000000000000gtu,000000000000000001ut,00000000000000000asf,000000000000000003db,18832,10446,,0000000000000000000j,27,,,27
000000000000000000mz,000000000000000001dx,000000000000000002sd,000000000000000006fn,1713,5381,,0000000000000000000g,58,,,58
0000000000000000003k,000000000000000000ra,0000000000000000046w,000000000000000006rs,4894,2163,,0000000000000000000b,8,,,8
00000000000000000ijw,000000000000000000uk,000000000000000007sp,000000000000000004fh,9963,4360,,00000000000000000008,36,,,36
00000000000000000e96,000000000000000003qy,000000000000000002t2,000000000000000004i6,1334,3923,,0000000000000000000h,56,,,56
000000000000000005an,000000000000000002il,00000000000000000506,00000000000000000275,13179,2514,,0000000000000000000i,57,,,57
000000000000000009s3,000000000000000001qy,000000000000000000uv,000000000000000005f6,6839,8370,,0000000000000000000d,1,,,1
00000000000000000dj1,000000000000000002s3,000000000000000004bb,0000000000000000006p,7092,3450,,0000000000000000000f,13,,,13
00000000000000000a7u,000000000000000001vi,000000000000000002kg,0000000000000000085z,6573,16792,,00000000000000000004,54,,,54
000000000000000003g4,000000000000000002iw,0000000000000000044o,0000000000000000013r,18035,6563,,00000000000000000009,47,,,47
00000000000000000ae6,0000000000000000028z,0000000000000000087z,000000000000000001ze,7678,14385,,00000000000000000002,32,,,32
00000000000000000ca5,000000000000000001fu,000000000000000006el,000000000000000003tx,15998,17868,,0000000000000000000e,28,,,28
00000000000000000io3,0000000000000000000h,000000000000000006ry,0000000000000000015i,5987,18792,,00000000000000000001,0,,,0
00000000000000000ae9,000000000000000000rv,00000000000000000945,000000000000000007l4,3034,1673,,00000000000000000007,6,,,6
0000000000000000070u,000000000000000000sy,00000000000000000ao6,00000000000000000159,15253,4854,,0000000000000000000k,48,,,48
0000000000000000020q,0000000000000000013w,00000000000000000342,000000000000000002ym,7445,9923,,0000000000000000000c,39,,,39
00000000000000000cb5,000000000000000003lo,0000000000000000015d,000000000000000000vg,14913,1294,,0000000000000000000a,40,,,40
00000000000000000e8p,00000000000000000413,0000000000000000017i,000000000000000003mq,3035,13139,,00000000000000000006,23,,,23
00000000000000000d27,0000000000000000037j,000000000000000006jd,000000000000000005n5,13859,6799,,00000000000000000005,50,,,50
000000000000000005wt,0000000000000000040t,000000000000000003xn,000000000000000006gz,12527,7052,,00000000000000000003,53,,,53
000000000000000007ow,000000000000000002wi,000000000000000006um,000000000000000002f9,6040,6533,,0000000000000000000j,19,,,19
000000000000000009eg,000000000000000001e4,000000000000000005pu,000000000000000001n1,8191,17995,,0000000000000000000g,38,,,38
00000000000000000h9f,00000000000000000447,000000000000000001iz,0000000000000000071t,6663,7638,,0000000000000000000b,44,,,44
00000000000000000aic,000000000000000003ic,000000000000000009j9,000000000000000008k0,2758,15958,,00000000000000000008,11,,,11
00000000000000000dp4,000000000000000000ea,0000000000000000040o,000000000000000005dz,9375,5947,,0000000000000000000h,26,,,26
00000000000000000676,0000000000000000008h,000000000000000002il,000000000000000008pm,6634,2994,,0000000000000000000i,9,,,9
000000000000000003k6,000000000000000000qr,000000000000000008pc,00000000000000000760,10698,15213,,0000000000000000000d,5,,,5
00000000000000000crv,00000000000000000199,000000000000000003fn,000000000000000006m8,4799,7405,,0000000000000000000f,41,,,41
000000000000000004ry,000000000000000002jy,000000000000000007dx,000000000000000008es,12448,14873,,00000000000000000004,37,,,37
0000000000000000007x,000000000000000003z9,000000000000000004lu,000000000000000004ul,2686,2995,,00000000000000000009,43,,,43
000000000000000001ox,0000000000000000034l,000000000000000004ah,0000000000000000025g,2505,13819,,00000000000000000002,4,,,4
000000000000000009fr,0000000000000000000g,000000000000000000dw,000000000000000008mx,570,12487,,0000000000000000000e,34,,,34
000000000000000000fx,000000000000000000q8,000000000000000002ms,000000000000000006nl,8144,6000,,00000000000000000001,42,,,42
00000000000000000dgh,000000000000000004d9,000000000000000003sl,000000000000000001wf,6607,8151,,00000000000000000007,2,,,2
00000000000000000fw4,000000000000000002wo,0000000000000000025r,00000000000000000220,15188,6623,,0000000000000000000k,20,,,20
000000000000000004sm,000000000000000001ny,000000000000000002zw,000000000000000007ko,899,2718,,0000000000000000000c,45,,,45
000000000000000002vz,000000000000000002lb,000000000000000000sq,000000000000000009d3,7912,9335,,0000000000000000000a,18,,,18
000000000000000004gj,000000000000000003h3,00000000000000000a0f,000000000000000002hv,5007,6594,,00000000000000000006,31,,,31
000000000000000007ia,0000000000000000048n,000000000000000006l7,0000000000000000091s,2018,10658,,00000000000000000005,21,,,21
00000000000000000876,0000000000000000032l,000000000000000005c1,0000000000000000083d,590,4759,,00000000000000000003,52,,,52
0000000000000000091a,000000000000000003n2,000000000000000000i8,0000000000000000071l,9274,12408,,0000000000000000000j,51,,,51
0000000000000000096r,000000000000000001fz,000000000000000001te,00000000000000000728,14399,2646,,0000000000000000000g,22,,,22
000000000000000000hh,0000000000000000008o,000000000000000008vc,000000000000000006wi,15449,2465,,0000000000000000000b,59,,,59
000000000000000001aq,0000000000000000043o,000000000000000007sz,000000000000000005r1,16313,530,,00000000000000000008,15,,,15
000000000000000005fc,000000000000000002n7,000000000000000004bn,000000000000000002r8,12684,8104,,0000000000000000000h,10,,,10
000000000000000001b1,000000000000000001l1,000000000000000001wk,000000000000000006iy,17024,6567,,0000000000000000000i,33,,,33
000000000000000007ha,000000000000000000sz,000000000000000008ap,000000000000000005rx,10045,15148,,0000000000000000000d,35,,,35
000000000000000001u9,0000000000000000015j,000000000000000001no,000000000000000008qc,15283,859,,0000000000000000000f,49,,,49
000000000000000006dv,000000000000000000cn,000000000000000003th,000000000000000002rp,13054,7872,,00000000000000000004,46,,,46
000000000000000001x6,0000000000000000024d,00000000000000000apa,000000000000000005ym,419,4967,,00000000000000000009,25,,,25
000000000000000001z6,000000000000000001lr,000000000000000008x9,00000000000000000975,11856,1978,,00000000000000000002,29,,,29
00000000000000000ff6,000000000000000001zl,0000000000000000056r,0000000000000000069w,14892,550,,0000000000000000000e,7,,,7
