route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000005a,0000000000000000000h,000000000000000000hm,000000000000000000dv,0000000000000000000p,26,000000000000000000hm,000000000000000000g2,3
0000000000000000000z,0000000000000000002a,000000000000000001p8,0000000000000000008u,00000000000000000094,9,000000000000000001p8,0000000000000000006t,19
0000000000000000000x,0000000000000000000l,000000000000000001l6,0000000000000000005g,000000000000000000co,5,000000000000000001l6,0000000000000000008s,16
00000000000000000032,0000000000000000001y,00000000000000000116,0000000000000000001f,0000000000000000004p,37,00000000000000000116,00000000000000000040,11
00000000000000000038,0000000000000000001u,000000000000000001tg,0000000000000000008t,0000000000000000009y,4,000000000000000001tg,000000000000000000dc,8
0000000000000000002u,00000000000000000023,000000000000000001yp,0000000000000000004q,0000000000000000006b,34,000000000000000001yp,000000000000000000ac,17
0000000000000000003h,0000000000000000001t,0000000000000000001e,000000000000000000ao,0000000000000000002c,2,0000000000000000001e,000000000000000000gf,18
00000000000000000067,0000000000000000000s,000000000000000001d4,0000000000000000007j,0000000000000000004m,20,000000000000000001d4,0000000000000000006f,13
0000000000000000003i,00000000000000000029,0000000000000000002v,0000000000000000006u,0000000000000000007s,18,0000000000000000002v,0000000000000000000g,15
0000000000000000006x,0000000000000000002g,000000000000000001q3,0000000000000000009i,00000000000000000061,31,000000000000000001q3,000000000000000000bk,4
00000000000000000024,00000000000000000009,000000000000000001da,0000000000000000003n,000000000000000000ar,21,000000000000000001da,000000000000000000b6,9
0000000000000000005q,0000000000000000000u,000000000000000000r3,000000000000000000aj,0000000000000000007t,22,000000000000000000r3,000000000000000000a2,2
0000000000000000000e,0000000000000000002s,0000000000000000018i,0000000000000000001r,0000000000000000006r,15,0000000000000000018i,00000000000000000097,14
0000000000000000005z,00000000000000000001,000000000000000001b7,0000000000000000005u,0000000000000000007c,10,000000000000000001b7,000000000000000000eu,1
00000000000000000018,0000000000000000000q,0000000000000000004r,000000000000000000bj,00000000000000000017,33,0000000000000000004r,000000000000000000fc,7
0000000000000000003r,0000000000000000001b,0000000000000000002a,00000000000000000012,00000000000000000031,35,0000000000000000002a,0000000000000000006a,20
0000000000000000003s,00000000000000000021,000000000000000000xu,000000000000000000cv,0000000000000000000r,25,000000000000000000xu,000000000000000000bl,12
00000000000000000039,0000000000000000000c,000000000000000001ed,0000000000000000005i,0000000000000000002i,29,000000000000000001ed,000000000000000000al,10
0000000000000000000f,00000000000000000014,000000000000000001a8,0000000000000000002v,0000000000000000008y,7,000000000000000001a8,00000000000000000079,6
0000000000000000001e,0000000000000000000v,0000000000000000018f,00000000000000000007,0000000000000000008c,16,0000000000000000018f,000000000000000000bq,5
0000000000000000000d,0000000000000000001a,000000000000000001pv,00000000000000000052,0000000000000000006d,17,000000000000000001pv,000000000000000000es,3
0000000000000000004o,0000000000000000001p,00000000000000000106,0000000000000000008e,000000000000000000bv,24,00000000000000000106,000000000000000000bw,19
00000000000000000055,0000000000000000000g,000000000000000000u1,0000000000000000009a,00000000000000000003,12,000000000000000000u1,0000000000000000000t,16
00000000000000000045,0000000000000000000t,00000000000000000095,0000000000000000000m,00000000000000000026,30,00000000000000000095,000000000000000000c1,11
0000000000000000002e,0000000000000000002q,000000000000000001vf,00000000000000000069,0000000000000000000a,14,000000000000000001vf,0000000000000000004f,8
00000000000000000062,0000000000000000002d,000000000000000001wv,00000000000000000095,00000000000000000078,3,000000000000000001wv,0000000000000000002q,17
0000000000000000001i,0000000000000000000j,00000000000000000138,000000000000000000de,0000000000000000005e,27,00000000000000000138,000000000000000000eq,18
00000000000000000050,0000000000000000002r,000000000000000001c7,000000000000000000bs,00000000000000000099,8,000000000000000001c7,0000000000000000002d,13
00000000000000000006,0000000000000000002j,000000000000000001rr,0000000000000000001w,0000000000000000002t,36,000000000000000001rr,0000000000000000005c,15
0000000000000000004c,0000000000000000000b,000000000000000000fw,0000000000000000005f,0000000000000000009l,1,000000000000000000fw,000000000000000000hs,4
0000000000000000000k,0000000000000000000y,000000000000000001m8,0000000000000000000p,0000000000000000003x,13,000000000000000001m8,000000000000000000ds,9
0000000000000000004j,00000000000000000016,000000000000000000tt,000000000000000000dh,000000000000000000d2,32,000000000000000000tt,0000000000000000008k,2
0000000000000000005m,0000000000000000002b,000000000000000001xi,00000000000000000094,00000000000000000034,28,000000000000000001xi,0000000000000000009u,14
0000000000000000005r,00000000000000000019,000000000000000000vv,000000000000000000co,00000000000000000011,0,000000000000000000vv,0000000000000000003f,1
00000000000000000068,00000000000000000013,000000000000000000ng,0000000000000000004p,0000000000000000008b,6,000000000000000000ng,0000000000000000004r,7
00000000000000000022,00000000000000000005,000000000000000001o0,0000000000000000009y,00000000000000000090,39,000000000000000001o0,000000000000000000be,20
0000000000000000000n,0000000000000000002p,000000000000000000vb,0000000000000000006b,0000000000000000009s,23,000000000000000000vb,000000000000000000fu,12
0000000000000000003y,0000000000000000001k,0000000000000000009j,0000000000000000002c,0000000000000000001z,19,0000000000000000009j,000000000000000000ew,10
0000000000000000003t,0000000000000000000i,00000000000000000067,0000000000000000004m,00000000000000000063,38,00000000000000000067,0000000000000000002x,6
0000000000000000004e,0000000000000000001o,0000000000000000010b,0000000000000000007s,00000000000000000027,11,0000000000000000010b,0000000000000000009q,5
00000000000000000020,00000000000000000002,000000000000000001zt,00000000000000000061,00000000000000000010,26,000000000000000001zt,0000000000000000000j,3
0000000000000000006o,0000000000000000001g,000000000000000001uy,000000000000000000ar,0000000000000000003c,9,000000000000000001uy,000000000000000000dq,19
00000000000000000056,0000000000000000001x,000000000000000001m4,0000000000000000007t,0000000000000000002l,5,000000000000000001m4,0000000000000000002r,16
00000000000000000008,0000000000000000002m,000000000000000001sj,0000000000000000006r,000000000000000000b4,37,000000000000000001sj,000000000000000000fg,11
0000000000000000005s,0000000000000000000o,000000000000000000jn,0000000000000000007c,0000000000000000008m,4,000000000000000000jn,00000000000000000096,8
0000000000000000005l,00000000000000000028,000000000000000001at,00000000000000000017,0000000000000000005n,34,000000000000000001at,000000000000000000e4,17
00000000000000000051,0000000000000000001q,0000000000000000012f,00000000000000000031,0000000000000000006h,2,0000000000000000012f,0000000000000000002j,18
00000000000000000035,0000000000000000001v,0000000000000000016t,0000000000000000000r,00000000000000000004,20,0000000000000000016t,0000000000000000009o,13
0000000000000000005v,0000000000000000002h,000000000000000000ns,0000000000000000002i,0000000000000000002w,18,000000000000000000ns,00000000000000000047,15
0000000000000000005y,0000000000000000002k,000000000000000000d1,0000000000000000008y,0000000000000000009b,31,000000000000000000d1,0000000000000000004n,4
0000000000000000001d,0000000000000000000w,00000000000000000148,0000000000000000008c,000000000000000000cc,21,00000000000000000148,0000000000000000008i,9
0000000000000000002o,0000000000000000001n,000000000000000000la,0000000000000000006d,000000000000000000cd,22,000000000000000000la,0000000000000000000b,2
0000000000000000006w,0000000000000000002n,0000000000000000007f,000000000000000000bv,000000000000000000d3,15,0000000000000000007f,0000000000000000007y,14
0000000000000000004a,0000000000000000001j,000000000000000001q6,00000000000000000003,0000000000000000003u,10,000000000000000001q6,000000000000000000ad,1
0000000000000000004x,0000000000000000001m,000000000000000001i7,00000000000000000026,000000000000000000cs,33,000000000000000001i7,000000000000000000h5,7
0000000000000000005p,0000000000000000001f,000000000000000000l6,0000000000000000000a,00000000000000000058,35,000000000000000000l6,000000000000000000af,20
0000000000000000004v,0000000000000000001r,000000000000000000ij,00000000000000000078,00000000000000000053,25,000000000000000000ij,0000000000000000006p,12
0000000000000000006v,00000000000000000012,0000000000000000005n,0000000000000000005e,000000000000000000c0,29,0000000000000000005n,0000000000000000005w,10
0000000000000000004l,00000000000000000007,000000000000000001iq,00000000000000000099,0000000000000000003p,7,000000000000000001iq,000000000000000000cz,6
00000000000000000072,0000000000000000000m,000000000000000000jt,0000000000000000002t,000000000000000000bz,16,000000000000000000jt,0000000000000000000y,5
0000000000000000004u,0000000000000000001w,000000000000000001kn,0000000000000000009l,0000000000000000002z,17,000000000000000001kn,00000000000000000074,3
00000000000000000049,0000000000000000000p,00000000000000000061,0000000000000000003x,00000000000000000084,24,00000000000000000061,000000000000000000gq,19
0000000000000000003z,0000000000000000002c,000000000000000001fc,000000000000000000d2,000000000000000000bm,12,000000000000000001fc,000000000000000000ed,16
0000000000000000002y,00000000000000000017,000000000000000001lt,00000000000000000034,0000000000000000001c,30,000000000000000001lt,00000000000000000091,11
0000000000000000000h,0000000000000000000r,000000000000000000qe,00000000000000000011,0000000000000000006n,14,000000000000000000qe,000000000000000000ai,8
0000000000000000003k,0000000000000000002i,000000000000000000f2,0000000000000000008b,0000000000000000004g,3,000000000000000000f2,0000000000000000006z,17
00000000000000000059,00000000000000000003,000000000000000001id,00000000000000000090,0000000000000000003g,27,000000000000000001id,000000000000000000d4,18
0000000000000000006k,00000000000000000026,000000000000000001rl,0000000000000000009s,0000000000000000005h,8,000000000000000001rl,0000000000000000004k,13
0000000000000000002a,0000000000000000000a,000000000000000001vp,0000000000000000001z,00000000000000000025,36,000000000000000001vp,0000000000000000006c,15
00000000000000000036,00000000000000000011,000000000000000001pg,00000000000000000063,0000000000000000007v,1,000000000000000001pg,000000000000000000gd,4
0000000000000000000l,0000000000000000001z,000000000000000000bl,00000000000000000027,00000000000000000087,13,000000000000000000bl,0000000000000000004z,9
0000000000000000001y,00000000000000000027,000000000000000000fm,00000000000000000010,000000000000000000d7,32,000000000000000000fm,000000000000000000h6,2
0000000000000000001u,00000000000000000010,000000000000000001qs,0000000000000000003c,0000000000000000006q,28,000000000000000001qs,00000000000000000016,14
00000000000000000064,0000000000000000002l,0000000000000000017a,0000000000000000002l,0000000000000000006m,0,0000000000000000017a,0000000000000000002b,1
0000000000000000006g,00000000000000000004,000000000000000001fn,000000000000000000b4,0000000000000000003q,6,000000000000000001fn,0000000000000000003w,7
0000000000000000005o,0000000000000000001c,000000000000000001x6,0000000000000000008m,000000000000000000cp,39,000000000000000001x6,000000000000000000h1,20
00000000000000000077,00000000000000000025,00000000000000000198,0000000000000000005n,0000000000000000004y,23,00000000000000000198,000000000000000000he,12
00000000000000000023,0000000000000000002f,000000000000000000qg,0000000000000000006h,00000000000000000075,19,000000000000000000qg,0000000000000000003o,10
0000000000000000006y,0000000000000000001h,0000000000000000018b,00000000000000000004,00000000000000000054,38,0000000000000000018b,000000000000000000b9,6
00000000000000000071,0000000000000000001s,000000000000000000a0,0000000000000000002w,0000000000000000007p,11,000000000000000000a0,000000000000000000c8,5
0000000000000000001t,00000000000000000015,000000000000000000y2,0000000000000000009b,0000000000000000003v,26,000000000000000000y2,0000000000000000009h,3
00000000000000000070,0000000000000000001l,000000000000000001rh,000000000000000000cc,0000000000000000003j,9,000000000000000001rh,000000000000000000cw,19
00000000000000000048,0000000000000000000z,000000000000000001bx,000000000000000000cd,0000000000000000007n,5,000000000000000001bx,000000000000000000em,16
0000000000000000000s,0000000000000000000x,000000000000000001bd,000000000000000000d3,0000000000000000002f,37,000000000000000001bd,000000000000000000fj,11
