stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000001fg,000000000000000000ba,000000000000000000o7,000000000000000000nx,1209,3841,,00000000000000000001,4,,,4
000000000000000001s0,000000000000000000et,0000000000000000011m,000000000000000000l8,147,1169,,00000000000000000002,2,,,2
000000000000000004id,0000000000000000013m,000000000000000002l7,000000000000000000ad,2248,107,,00000000000000000004,10,,,10
000000000000000003k9,000000000000000000c2,000000000000000000ga,000000000000000001jd,221,2208,,00000000000000000005,7,,,7
000000000000000001pi,000000000000000000mh,000000000000000001uw,0000000000000000025a,712,181,,00000000000000000003,12,,,12
000000000000000000ev,000000000000000000u4,000000000000000001iu,0000000000000000003j,613,672,,00000000000000000001,14,,,14
0000000000000000016w,000000000000000000l9,0000000000000000004w,000000000000000001df,3826,573,,00000000000000000002,3,,,3
000000000000000000sp,000000000000000000un,000000000000000000ah,000000000000000001r2,3260,3786,,00000000000000000004,8,,,8
000000000000000000p5,000000000000000000n6,000000000000000001px,000000000000000001bc,1020,3220,,00000000000000000005,1,,,1
000000000000000002lc,000000000000000000v8,0000000000000000013g,000000000000000000cy,669,980,,00000000000000000003,13,,,13
000000000000000000k7,000000000000000000k0,000000000000000000b7,000000000000000000s4,3068,629,,00000000000000000001,0,,,0
0000000000000000027l,000000000000000000t6,000000000000000001fr,0000000000000000008k,3137,3028,,00000000000000000002,6,,,6
000000000000000004p9,000000000000000000ct,000000000000000000fr,0000000000000000012v,2637,3097,,00000000000000000004,11,,,11
000000000000000003s4,0000000000000000002h,000000000000000002nc,000000000000000001x1,3158,2597,,00000000000000000005,9,,,9
000000000000000003u4,000000000000000000kq,000000000000000001t8,000000000000000001mt,3876,3118,,00000000000000000003,5,,,5
000000000000000002fd,00000000000000000072,000000000000000001zd,000000000000000001qv,3818,3836,,00000000000000000001,4,,,4
0000000000000000046t,000000000000000000pp,0000000000000000014q,000000000000000001je,2788,3778,,00000000000000000002,2,,,2
0000000000000000002f,000000000000000000pw,00000000000000000062,000000000000000001lm,2060,2748,,00000000000000000004,10,,,10
000000000000000003yl,000000000000000000h4,0000000000000000027b,000000000000000001re,1380,2020,,00000000000000000005,7,,,7
00000000000000000219,000000000000000000l7,00000000000000000108,000000000000000001xa,1318,1340,,00000000000000000003,12,,,12
00000000000000000486,0000000000000000003v,000000000000000001cb,000000000000000000bj,799,1278,,00000000000000000001,14,,,14
000000000000000002aq,000000000000000000u3,000000000000000001yb,00000000000000000222,4793,759,,00000000000000000002,3,,,3
000000000000000004b3,000000000000000000n2,000000000000000000hm,0000000000000000022q,271,4753,,00000000000000000004,8,,,8
000000000000000000n1,0000000000000000003c,000000000000000002a1,0000000000000000001o,3662,231,,00000000000000000005,1,,,1
000000000000000002vp,000000000000000000fz,000000000000000001p8,000000000000000001n1,3591,3622,,00000000000000000003,13,,,13
0000000000000000002l,0000000000000000004v,000000000000000001l6,000000000000000001i8,2426,3551,,00000000000000000001,0,,,0
0000000000000000048f,0000000000000000008u,00000000000000000116,0000000000000000004f,716,2386,,00000000000000000002,6,,,6
000000000000000002ph,000000000000000000j1,000000000000000001tg,000000000000000001v8,1551,676,,00000000000000000004,11,,,11
000000000000000004up,000000000000000000ar,000000000000000001yp,0000000000000000022i,632,1511,,00000000000000000005,9,,,9
000000000000000000m0,000000000000000000g6,0000000000000000001e,000000000000000000wi,620,592,,00000000000000000003,5,,,5
000000000000000003vn,000000000000000000q7,0000000000000000029y,00000000000000000083,4239,580,,00000000000000000001,4,,,4
000000000000000002xf,0000000000000000007z,000000000000000001d4,000000000000000001qw,3215,4199,,00000000000000000002,2,,,2
000000000000000002w7,0000000000000000011a,0000000000000000002v,0000000000000000025t,4487,3175,,00000000000000000004,10,,,10
000000000000000000w3,000000000000000000gh,00000000000000000266,000000000000000001c2,2231,4447,,00000000000000000005,7,,,7
000000000000000001hf,000000000000000000fs,000000000000000001q3,000000000000000001jk,1577,2191,,00000000000000000003,12,,,12
000000000000000002lw,00000000000000000127,000000000000000001da,000000000000000000in,660,1537,,00000000000000000001,14,,,14
00000000000000000471,000000000000000000tp,000000000000000000r3,0000000000000000028w,1343,620,,00000000000000000002,3,,,3
000000000000000000fj,000000000000000000vq,0000000000000000018i,000000000000000001ax,2612,1303,,00000000000000000004,8,,,8
000000000000000002a8,000000000000000000sa,0000000000000000021z,000000000000000001wz,1683,2572,,00000000000000000005,1,,,1
000000000000000003hl,0000000000000000000k,000000000000000002n1,000000000000000000pb,1697,1643,,00000000000000000003,13,,,13
0000000000000000028k,000000000000000000ws,000000000000000001b7,0000000000000000007w,4025,1657,,00000000000000000001,0,,,0
000000000000000000r9,0000000000000000001h,0000000000000000004r,000000000000000001gt,2123,3985,,00000000000000000002,6,,,6
000000000000000001wq,000000000000000000ou,0000000000000000002a,000000000000000001lu,2853,2083,,00000000000000000004,11,,,11
000000000000000004j0,000000000000000000au,000000000000000000xu,0000000000000000024i,2930,2813,,00000000000000000005,9,,,9
000000000000000004ly,0000000000000000002p,000000000000000001ed,000000000000000001ty,431,2890,,00000000000000000003,5,,,5
000000000000000001pp,000000000000000000fn,000000000000000001a8,000000000000000001wn,3095,391,,00000000000000000001,4,,,4
000000000000000000qc,000000000000000000ye,0000000000000000018f,000000000000000000rt,159,3055,,00000000000000000002,2,,,2
000000000000000004jt,0000000000000000011e,000000000000000001pv,000000000000000001kt,3992,119,,00000000000000000004,10,,,10
000000000000000002e4,000000000000000000vd,00000000000000000106,000000000000000000fv,3047,3952,,00000000000000000005,7,,,7
00000000000000000252,000000000000000000ja,000000000000000000u1,00000000000000000151,85,3007,,00000000000000000003,12,,,12
000000000000000002qq,000000000000000000pi,00000000000000000095,00000000000000000200,2695,45,,00000000000000000001,14,,,14
0000000000000000026e,0000000000000000013s,000000000000000001vf,0000000000000000026f,1504,2655,,00000000000000000002,3,,,3
0000000000000000036f,0000000000000000010a,000000000000000002dz,000000000000000001c9,2661,1464,,00000000000000000004,8,,,8
00000000000000000279,000000000000000000t7,000000000000000001wv,000000000000000001v1,4574,2621,,00000000000000000005,1,,,1
000000000000000003ct,000000000000000000o0,000000000000000002lh,000000000000000001r1,1855,4534,,00000000000000000003,13,,,13
000000000000000003o4,000000000000000000q5,00000000000000000138,0000000000000000027m,3638,1815,,00000000000000000001,0,,,0
000000000000000000bc,000000000000000000g3,000000000000000002ic,0000000000000000028c,2175,3598,,00000000000000000002,6,,,6
0000000000000000034q,000000000000000000z0,000000000000000001c7,000000000000000000e5,1436,2135,,00000000000000000004,11,,,11
000000000000000004n9,000000000000000000sq,000000000000000001rr,0000000000000000000a,2348,1396,,00000000000000000005,9,,,9
000000000000000003uq,000000000000000000qs,000000000000000002jx,000000000000000000ge,3196,2308,,00000000000000000003,5,,,5
000000000000000003ff,000000000000000000lt,000000000000000000fw,000000000000000001tf,2760,3156,,00000000000000000001,4,,,4
000000000000000001ib,000000000000000000iq,000000000000000001m8,000000000000000001k6,408,2720,,00000000000000000002,2,,,2
0000000000000000042c,00000000000000000045,000000000000000000tt,000000000000000000cf,1738,368,,00000000000000000004,10,,,10
000000000000000000gj,0000000000000000001t,000000000000000002ip,0000000000000000005f,152,1698,,00000000000000000005,7,,,7
000000000000000003x8,00000000000000000089,000000000000000001xi,0000000000000000015m,671,112,,00000000000000000003,12,,,12
000000000000000003vo,000000000000000000lw,000000000000000002lo,000000000000000000or,3539,631,,00000000000000000001,14,,,14
00000000000000000069,000000000000000000uu,000000000000000000vv,000000000000000001ye,1540,3499,,00000000000000000002,3,,,3
000000000000000002is,000000000000000000xk,000000000000000000ng,000000000000000002ah,3045,1500,,00000000000000000004,8,,,8
0000000000000000022f,000000000000000000xz,000000000000000001o0,000000000000000001qd,3130,3005,,00000000000000000005,1,,,1
0000000000000000047v,000000000000000000ty,000000000000000000vb,000000000000000001to,2224,3090,,00000000000000000003,13,,,13
000000000000000001sp,000000000000000000ak,0000000000000000009j,0000000000000000027d,4015,2184,,00000000000000000001,0,,,0
0000000000000000017v,00000000000000000049,00000000000000000067,0000000000000000018e,4404,3975,,00000000000000000002,6,,,6
000000000000000002e2,000000000000000000rz,000000000000000002fi,000000000000000000h7,498,4364,,00000000000000000004,11,,,11
0000000000000000021s,000000000000000000p4,0000000000000000010b,000000000000000000ip,3225,458,,00000000000000000005,9,,,9
000000000000000003we,000000000000000000ro,000000000000000001zt,000000000000000000tv,4586,3185,,00000000000000000003,5,,,5
000000000000000000ik,000000000000000000hq,000000000000000001uy,000000000000000000vo,3599,4546,,00000000000000000001,4,,,4
000000000000000002uc,00000000000000000040,000000000000000001m4,0000000000000000009n,253,3559,,00000000000000000002,2,,,2
000000000000000003vx,000000000000000000pe,000000000000000002kw,000000000000000000cr,2600,213,,00000000000000000004,10,,,10
0000000000000000016l,000000000000000000j6,000000000000000001sj,000000000000000002bx,975,2560,,00000000000000000005,7,,,7
000000000000000000ao,000000000000000000iy,000000000000000000jn,000000000000000000pn,2500,935,,00000000000000000003,12,,,12
0000000000000000021e,0000000000000000005u,000000000000000001at,000000000000000000jw,4395,2460,,00000000000000000001,14,,,14
000000000000000004gd,000000000000000000dv,0000000000000000012f,000000000000000001pk,3262,4355,,00000000000000000002,3,,,3
000000000000000000a9,000000000000000000mu,0000000000000000016t,000000000000000000i5,2970,3222,,00000000000000000004,8,,,8
000000000000000001ct,0000000000000000013x,000000000000000000ns,0000000000000000015s,2791,2930,,00000000000000000005,1,,,1
000000000000000002rt,00000000000000000055,000000000000000000d1,000000000000000001cz,2237,2751,,00000000000000000003,13,,,13
000000000000000001f4,000000000000000000p8,00000000000000000148,0000000000000000023c,2449,2197,,00000000000000000001,0,,,0
000000000000000000fk,000000000000000000rm,000000000000000000la,000000000000000002b0,2073,2409,,00000000000000000002,6,,,6
000000000000000002bv,000000000000000000b5,0000000000000000007f,000000000000000001h6,1964,2033,,00000000000000000004,11,,,11
000000000000000001dp,000000000000000000yb,000000000000000001q6,00000000000000000275,3479,1924,,00000000000000000005,9,,,9
00000000000000000489,000000000000000000lf,000000000000000001i7,000000000000000000c0,2801,3439,,00000000000000000003,5,,,5
000000000000000002fn,0000000000000000004m,000000000000000000l6,00000000000000000246,2827,2761,,00000000000000000001,4,,,4
000000000000000004n7,000000000000000000tw,000000000000000000ij,000000000000000001aa,4361,2787,,00000000000000000002,2,,,2
000000000000000003rg,0000000000000000000o,0000000000000000005n,000000000000000001li,4804,4321,,00000000000000000004,10,,,10
00000000000000000158,0000000000000000013c,000000000000000001iq,000000000000000001ku,920,4764,,00000000000000000005,7,,,7
000000000000000001ow,000000000000000000nm,00000000000000000253,000000000000000000hi,1925,880,,00000000000000000003,12,,,12
000000000000000003ve,00000000000000000037,000000000000000002bw,0000000000000000015l,1178,1885,,00000000000000000001,14,,,14
000000000000000004ir,0000000000000000000z,000000000000000000jt,000000000000000000ed,921,1138,,00000000000000000002,3,,,3
00000000000000000477,000000000000000000qw,000000000000000001kn,000000000000000000de,1984,881,,00000000000000000004,8,,,8
000000000000000000pd,000000000000000000d0,00000000000000000061,000000000000000001wi,4659,1944,,00000000000000000005,1,,,1
000000000000000002yg,0000000000000000003t,0000000000000000025o,0000000000000000009d,2372,4619,,00000000000000000003,13,,,13
000000000000000004ku,0000000000000000012q,000000000000000001fc,000000000000000001ra,2055,2332,,00000000000000000001,0,,,0
000000000000000001e6,000000000000000000xb,000000000000000001lt,000000000000000001rn,2875,2015,,00000000000000000002,6,,,6
000000000000000001rm,000000000000000000j8,0000000000000000022v,0000000000000000017k,1773,2835,,00000000000000000004,11,,,11
000000000000000003vf,000000000000000000m8,000000000000000000qe,000000000000000001w1,2217,1733,,00000000000000000005,9,,,9
000000000000000004ke,000000000000000000y7,000000000000000000f2,00000000000000000115,2878,2177,,00000000000000000003,5,,,5
000000000000000004qw,0000000000000000010g,000000000000000001id,000000000000000000ne,2209,2838,,00000000000000000001,4,,,4
0000000000000000023g,0000000000000000007n,000000000000000002nb,000000000000000000re,1130,2169,,00000000000000000002,2,,,2
0000000000000000003o,000000000000000000mq,000000000000000001rl,000000000000000001kq,4308,1090,,00000000000000000004,10,,,10
000000000000000000tl,0000000000000000009z,000000000000000001vp,000000000000000000ay,1677,4268,,00000000000000000005,7,,,7
0000000000000000025l,000000000000000000wf,000000000000000001pg,000000000000000000ff,4454,1637,,00000000000000000003,12,,,12
000000000000000003lv,000000000000000000cj,000000000000000000bl,0000000000000000023o,284,4414,,00000000000000000001,14,,,14
000000000000000004ck,000000000000000000vl,000000000000000000fm,000000000000000000gs,4429,244,,00000000000000000002,3,,,3
000000000000000001rp,00000000000000000004,000000000000000002f5,000000000000000000ta,2877,4389,,00000000000000000004,8,,,8
0000000000000000040c,0000000000000000006k,000000000000000001qs,000000000000000001nk,2688,2837,,00000000000000000005,1,,,1
000000000000000003kj,000000000000000000q6,000000000000000002i9,000000000000000001tv,1281,2648,,00000000000000000003,13,,,13
0000000000000000025w,00000000000000000026,0000000000000000017a,000000000000000002au,3210,1241,,00000000000000000001,0,,,0
0000000000000000043w,0000000000000000010x,000000000000000001fn,000000000000000001d7,4798,3170,,00000000000000000002,6,,,6
0000000000000000030b,000000000000000000a5,000000000000000001x6,000000000000000000ez,566,4758,,00000000000000000004,11,,,11
0000000000000000029b,000000000000000000oy,00000000000000000198,000000000000000001dg,1053,526,,00000000000000000005,9,,,9
000000000000000001zi,00000000000000000110,000000000000000002ea,000000000000000001fb,3829,1013,,00000000000000000003,5,,,5
000000000000000001cx,0000000000000000012b,000000000000000002ew,0000000000000000005a,3437,3789,,00000000000000000001,4,,,4
