trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000006o,000000000000000000qm,000000000000000000qm,0000000000000000002w,53,000000000000000000it,4,4,677
00000000000000000056,000000000000000001wj,000000000000000001wj,000000000000000000j9,70,000000000000000008b6,2,2,10770
000000000000000000h8,00000000000000000191,00000000000000000191,000000000000000000nv,95,000000000000000004ty,0,0,6262
000000000000000000ap,000000000000000001pz,000000000000000001pz,000000000000000000hy,147,000000000000000001uc,1,1,2388
000000000000000000ba,0000000000000000016q,0000000000000000016q,0000000000000000003n,25,0000000000000000005k,3,3,200
000000000000000000cy,000000000000000000iv,000000000000000000iv,000000000000000000d2,81,000000000000000007xc,4,4,10272
00000000000000000008,0000000000000000000x,0000000000000000000x,000000000000000000gw,63,000000000000000001pf,2,2,2211
0000000000000000005s,000000000000000001i3,000000000000000001i3,000000000000000000rn,122,000000000000000001rx,0,0,2301
000000000000000000a3,00000000000000000135,00000000000000000135,000000000000000000wl,120,000000000000000004rk,1,1,6176
0000000000000000009x,00000000000000000103,00000000000000000103,0000000000000000009x,68,00000000000000000406,3,3,5190
0000000000000000005l,000000000000000000jh,000000000000000000jh,000000000000000000t5,90,000000000000000004qa,4,4,6130
00000000000000000051,0000000000000000010z,0000000000000000010z,0000000000000000003r,93,0000000000000000074d,2,2,9229
0000000000000000007f,000000000000000001ti,000000000000000001ti,000000000000000000sn,123,000000000000000005cp,0,0,6937
0000000000000000007o,000000000000000001wa,000000000000000001wa,000000000000000000lv,146,000000000000000002p7,1,1,3499
00000000000000000035,0000000000000000008p,0000000000000000008p,0000000000000000005t,148,00000000000000000761,3,3,9289
000000000000000000ag,000000000000000000q1,000000000000000000q1,000000000000000000uo,33,000000000000000006zx,4,4,9069
000000000000000000hn,000000000000000001ut,000000000000000001ut,0000000000000000009c,60,000000000000000000rb,2,2,983
000000000000000000a6,000000000000000001dx,000000000000000001dx,000000000000000000dm,96,000000000000000006k5,0,0,8501
000000000000000000c3,000000000000000000ra,000000000000000000ra,00000000000000000126,56,000000000000000004rv,1,1,6187
0000000000000000005v,000000000000000000uk,000000000000000000uk,000000000000000000s2,59,0000000000000000034e,3,3,4046
000000000000000000c9,000000000000000001qy,000000000000000001qy,000000000000000000im,52,0000000000000000023b,4,4,2711
000000000000000000a7,000000000000000001vi,000000000000000001vi,000000000000000000hr,132,000000000000000005kx,2,2,7233
000000000000000000ct,000000000000000001fu,000000000000000001fu,000000000000000000x5,64,000000000000000004a4,0,0,5548
0000000000000000007e,0000000000000000000h,0000000000000000000h,0000000000000000009e,39,000000000000000002kd,1,1,3325
0000000000000000005y,000000000000000000rv,000000000000000000rv,00000000000000000088,104,000000000000000003ki,3,3,4626
000000000000000000ef,000000000000000000sy,000000000000000000sy,00000000000000000082,8,000000000000000006w9,4,4,8937
000000000000000000ah,0000000000000000013w,0000000000000000013w,0000000000000000008m,23,0000000000000000052z,2,2,6587
000000000000000000g8,000000000000000001e4,000000000000000001e4,000000000000000000zq,69,0000000000000000055p,0,0,6685
0000000000000000001d,000000000000000000ea,000000000000000000ea,00000000000000000145,26,000000000000000004hw,1,1,5828
0000000000000000007d,0000000000000000008h,0000000000000000008h,000000000000000000kc,85,000000000000000007z2,3,3,10334
000000000000000000f7,000000000000000000qr,000000000000000000qr,000000000000000000je,44,000000000000000000kx,4,4,753
0000000000000000002o,00000000000000000199,00000000000000000199,000000000000000000w2,110,00000000000000000229,2,2,2673
000000000000000000da,0000000000000000000g,0000000000000000000g,0000000000000000011s,28,0000000000000000093b,0,0,11783
0000000000000000008w,000000000000000000q8,000000000000000000q8,00000000000000000054,91,0000000000000000072d,1,1,9157
0000000000000000006w,000000000000000001ny,000000000000000001ny,000000000000000000nl,4,0000000000000000068f,3,3,8079
000000000000000000ay,000000000000000001fz,000000000000000001fz,0000000000000000001k,79,000000000000000008aw,4,4,10760
0000000000000000004a,0000000000000000008o,0000000000000000008o,000000000000000000ku,11,000000000000000002yq,2,2,3842
0000000000000000004x,000000000000000001l1,000000000000000001l1,000000000000000000uc,102,000000000000000002y9,0,0,3825
000000000000000000fq,000000000000000000sz,000000000000000000sz,0000000000000000006d,142,000000000000000000g4,1,1,580
000000000000000000ge,0000000000000000015j,0000000000000000015j,000000000000000000zk,113,000000000000000003bn,3,3,4307
0000000000000000005p,000000000000000000cn,000000000000000000cn,000000000000000000y6,38,0000000000000000020m,4,4,2614
0000000000000000007x,000000000000000001lr,000000000000000001lr,000000000000000000qq,72,000000000000000005ze,2,2,7754
0000000000000000009n,000000000000000001zl,000000000000000001zl,000000000000000000c8,80,000000000000000007hs,0,0,9712
000000000000000000dg,000000000000000001hu,000000000000000001hu,000000000000000000ft,37,000000000000000001gx,1,1,1905
000000000000000000d8,0000000000000000014k,0000000000000000014k,000000000000000000r0,121,000000000000000007t1,3,3,10117
0000000000000000007g,000000000000000001dh,000000000000000001dh,000000000000000000we,94,000000000000000008q9,4,4,11313
000000000000000000fh,0000000000000000020h,0000000000000000020h,0000000000000000013f,5,000000000000000007ll,2,2,9849
0000000000000000009w,000000000000000000ax,000000000000000000ax,000000000000000000f5,105,000000000000000004hr,0,0,5823
0000000000000000004v,000000000000000001bs,000000000000000001bs,0000000000000000003e,139,0000000000000000071g,1,1,9124
000000000000000000ea,00000000000000000136,00000000000000000136,0000000000000000010s,134,0000000000000000064m,3,3,7942
0000000000000000006v,000000000000000001eo,000000000000000001eo,0000000000000000007b,108,00000000000000000113,4,4,1335
000000000000000000a8,0000000000000000021w,0000000000000000021w,0000000000000000011r,49,00000000000000000301,2,2,3889
000000000000000000dj,000000000000000000tr,000000000000000000tr,0000000000000000003h,161,000000000000000000mz,0,0,827
000000000000000000fe,000000000000000000b9,000000000000000000b9,000000000000000000gm,125,0000000000000000003k,1,1,128
0000000000000000007q,0000000000000000008n,0000000000000000008n,00000000000000000052,78,000000000000000005an,3,3,6863
0000000000000000004l,000000000000000001ez,000000000000000001ez,000000000000000000kb,135,000000000000000003g4,4,4,4468
00000000000000000072,000000000000000000lm,000000000000000000lm,000000000000000000g8,140,0000000000000000070u,2,2,9102
000000000000000000fa,000000000000000001tl,000000000000000001tl,0000000000000000005p,128,0000000000000000020q,0,0,2618
0000000000000000004u,000000000000000000hf,000000000000000000hf,0000000000000000012d,88,000000000000000005wt,1,1,7661
000000000000000000dk,000000000000000000th,000000000000000000th,0000000000000000013j,54,000000000000000007ow,3,3,9968
000000000000000000g4,000000000000000001z1,000000000000000001z1,000000000000000000n3,65,00000000000000000676,4,4,8034
000000000000000000gc,000000000000000000l2,000000000000000000l2,000000000000000000j4,119,000000000000000003k6,2,2,4614
00000000000000000049,000000000000000000s0,000000000000000000s0,000000000000000000fo,42,000000000000000004ry,0,0,6190
000000000000000000e6,0000000000000000014u,0000000000000000014u,000000000000000000s9,58,0000000000000000007x,1,1,285
0000000000000000003z,000000000000000000hg,000000000000000000hg,000000000000000000tk,36,000000000000000001ox,3,3,2193
000000000000000000hd,0000000000000000001g,0000000000000000001g,000000000000000000x6,34,000000000000000000fx,4,4,573
0000000000000000002y,000000000000000000om,000000000000000000om,000000000000000000b1,111,000000000000000004sm,2,2,6214
0000000000000000000h,000000000000000001q7,000000000000000001q7,000000000000000000rj,117,000000000000000002vz,0,0,3743
000000000000000000ca,000000000000000001ju,000000000000000001ju,0000000000000000004i,103,000000000000000004gj,1,1,5779
000000000000000000ax,000000000000000001h9,000000000000000001h9,000000000000000000ke,126,000000000000000007ia,3,3,9730
0000000000000000003k,000000000000000001n2,000000000000000001n2,0000000000000000013q,127,00000000000000000876,4,4,10626
0000000000000000008d,0000000000000000008z,0000000000000000008z,000000000000000000gc,77,0000000000000000091a,2,2,11710
00000000000000000059,000000000000000000s6,000000000000000000s6,000000000000000000mj,15,000000000000000000hh,0,0,629
000000000000000000hi,000000000000000000oo,000000000000000000oo,000000000000000000v1,45,000000000000000001aq,1,1,1682
0000000000000000006k,000000000000000001th,000000000000000001th,000000000000000000xo,136,000000000000000005fc,3,3,7032
0000000000000000002a,0000000000000000013p,0000000000000000013p,000000000000000000mc,137,000000000000000001b1,4,4,1693
00000000000000000036,000000000000000000o6,000000000000000000o6,0000000000000000009o,118,000000000000000007ha,2,2,9694
000000000000000000ak,000000000000000000zz,000000000000000000zz,000000000000000000ee,16,000000000000000001u9,0,0,2385
000000000000000000gi,000000000000000001ab,000000000000000001ab,000000000000000000f1,51,000000000000000006dv,1,1,8275
0000000000000000008l,000000000000000000pu,000000000000000000pu,000000000000000000ac,14,000000000000000001x6,3,3,2490
0000000000000000000l,0000000000000000006j,0000000000000000006j,0000000000000000002m,150,000000000000000001z6,4,4,2562
000000000000000000f6,0000000000000000008g,0000000000000000008g,000000000000000000qz,87,000000000000000001n4,2,2,2128
0000000000000000001y,0000000000000000016v,0000000000000000016v,0000000000000000005j,55,000000000000000001x2,0,0,2486
0000000000000000009p,000000000000000000r2,000000000000000000r2,0000000000000000000r,7,0000000000000000018a,1,1,1594
0000000000000000008p,000000000000000000py,000000000000000000py,0000000000000000011n,157,000000000000000006v9,3,3,8901
0000000000000000001u,000000000000000001p0,000000000000000001p0,000000000000000000jz,21,000000000000000001wr,4,4,2475
00000000000000000064,000000000000000000r7,000000000000000000r7,000000000000000000u9,75,000000000000000004m6,2,2,5982
000000000000000000b1,000000000000000000wa,000000000000000000wa,000000000000000000zl,24,000000000000000002qd,0,0,3541
0000000000000000006g,000000000000000001m6,000000000000000001m6,00000000000000000131,143,000000000000000001yx,1,1,2553
000000000000000000c5,000000000000000000fc,000000000000000000fc,000000000000000000te,138,0000000000000000079b,3,3,9407
0000000000000000007b,000000000000000001yr,000000000000000001yr,0000000000000000008y,159,000000000000000005lv,4,4,7267
0000000000000000005o,0000000000000000004o,0000000000000000004o,0000000000000000002q,73,0000000000000000041f,2,2,5235
00000000000000000077,0000000000000000021h,0000000000000000021h,000000000000000000p0,9,000000000000000004zf,0,0,6459
000000000000000000en,000000000000000000md,000000000000000000md,000000000000000000jp,114,000000000000000004h3,1,1,5799
000000000000000000g9,0000000000000000006t,0000000000000000006t,000000000000000000h5,50,000000000000000002k4,3,3,3316
00000000000000000023,000000000000000001qi,000000000000000001qi,0000000000000000005m,97,000000000000000001w0,4,4,2448
0000000000000000006y,0000000000000000021v,0000000000000000021v,0000000000000000003q,155,000000000000000007l0,2,2,9828
000000000000000000ce,000000000000000000l1,000000000000000000l1,000000000000000000fl,154,0000000000000000019w,0,0,1652
000000000000000000dt,000000000000000000qn,000000000000000000qn,0000000000000000001m,144,000000000000000006ci,1,1,8226
0000000000000000009z,000000000000000000j3,000000000000000000j3,0000000000000000001q,107,0000000000000000082z,3,3,10475
00000000000000000071,000000000000000000e1,000000000000000000e1,000000000000000000nt,18,000000000000000002jm,4,4,3298
000000000000000000ek,000000000000000001kp,000000000000000001kp,000000000000000000eo,129,00000000000000000361,2,2,4105
000000000000000000e3,0000000000000000009b,0000000000000000009b,000000000000000000vf,83,00000000000000000007,0,0,7
0000000000000000001t,0000000000000000004p,0000000000000000004p,000000000000000000wd,115,000000000000000001b2,1,1,1694
000000000000000000fd,0000000000000000016h,0000000000000000016h,000000000000000000le,22,000000000000000007o0,3,3,9936
00000000000000000070,00000000000000000044,00000000000000000044,000000000000000000xl,71,000000000000000003fc,4,4,4440
000000000000000000du,000000000000000001gy,000000000000000001gy,000000000000000000zm,67,0000000000000000047x,2,2,5469
00000000000000000048,000000000000000001u1,000000000000000001u1,00000000000000000081,76,000000000000000008zy,0,0,11662
000000000000000000bg,00000000000000000041,00000000000000000041,000000000000000000i6,66,0000000000000000070b,1,1,9083
000000000000000000ha,0000000000000000004b,0000000000000000004b,000000000000000000hz,153,000000000000000008jt,3,3,11081
0000000000000000000s,00000000000000000152,00000000000000000152,000000000000000000hk,29,0000000000000000013f,4,4,1419
0000000000000000005j,0000000000000000010o,0000000000000000010o,0000000000000000007k,130,0000000000000000069c,2,2,8112
0000000000000000003l,000000000000000001bf,000000000000000001bf,00000000000000000046,82,000000000000000005kl,0,0,7221
00000000000000000093,000000000000000000hv,000000000000000000hv,0000000000000000008l,89,000000000000000003yf,1,1,5127
000000000000000000by,000000000000000001hh,000000000000000001hh,000000000000000000se,10,000000000000000000n6,3,3,834
00000000000000000029,000000000000000000rg,000000000000000000rg,00000000000000000074,31,000000000000000001em,4,4,1822
0000000000000000002g,000000000000000001xt,000000000000000001xt,000000000000000000e9,101,000000000000000000bb,2,2,407
0000000000000000007i,0000000000000000019f,0000000000000000019f,0000000000000000006u,2,000000000000000005du,0,0,6978
0000000000000000005d,000000000000000000a6,000000000000000000a6,000000000000000000it,27,000000000000000008ql,1,1,11325
0000000000000000008j,0000000000000000017w,0000000000000000017w,00000000000000000085,112,000000000000000008ze,3,3,11642
0000000000000000007k,000000000000000001ev,000000000000000001ev,000000000000000000xg,116,000000000000000005rw,4,4,7484
00000000000000000009,0000000000000000009p,0000000000000000009p,000000000000000000rf,48,000000000000000008jm,2,2,11074
